code,age,sex,subject,rand,condition,type,block,posInTest,posInLearn,leftPic,rightPic,oldPic,time,answer,correct
4571,36,w,Psychologie,2,hohe,hetero,1,151,19,129-Bild-128.jpg,115-Bild-114.jpg,1,1344,1,1
4571,36,w,Psychologie,2,hohe,hetero,1,152,5,123-Bild-122.jpg,063-Bild-062.jpg,2,3093,2,1
4571,36,w,Psychologie,2,hohe,hetero,1,153,91,108-Bild-107.jpg,126-Bild-125.jpg,2,1859,2,1
4571,36,w,Psychologie,2,hohe,hetero,1,154,41,049-Bild-048.jpg,175-Bild-174.jpg,2,2875,2,1
4571,36,w,Psychologie,2,hohe,hetero,1,155,105,009-Bild-008.jpg,180-Bild-179.jpg,1,2312,1,1
4571,36,w,Psychologie,2,hohe,hetero,1,156,98,162-Bild-161.jpg,017-Bild-016.jpg,2,1265,2,1
4571,36,w,Psychologie,2,hohe,hetero,1,157,96,073-Bild-072.jpg,091-Bild-090.jpg,2,1719,2,1
4571,36,w,Psychologie,2,hohe,hetero,1,158,3,086-Bild-085.jpg,039-Bild-038.jpg,2,1344,2,1
4571,36,w,Psychologie,2,hohe,hetero,1,159,23,160-Bild-159.jpg,112-Bild-111.jpg,1,1390,1,1
4571,36,w,Psychologie,2,hohe,hetero,1,160,87,051-Bild-050.jpg,111-Bild-110.jpg,2,1766,1,0
5020,20,w,Psychologie,1,hehe,hetero,1,1,52,016-Bild-015.jpg,041-Bild-040.jpg,1,2422,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,2,109,043-Bild-042.jpg,166-Bild-165.jpg,2,1188,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,3,113,042-Bild-041.jpg,058-Bild-057.jpg,1,1500,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,4,64,084-Bild-083.jpg,179-Bild-178.jpg,2,1562,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,5,76,114-Bild-113.jpg,135-Bild-134.jpg,2,953,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,6,67,053-Bild-052.jpg,052-Bild-051.jpg,1,1469,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,7,105,141-Bild-140.jpg,026-Bild-025.jpg,1,1531,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,8,87,153-Bild-152.jpg,096-Bild-095.jpg,1,750,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,9,33,165-Bild-164.jpg,173-Bild-172.jpg,1,2016,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,10,58,067-Bild-066.jpg,163-Bild-162.jpg,1,1250,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,11,137,176-Bild-175.jpg,027-Bild-026.jpg,2,1469,1,0
5020,20,w,Psychologie,1,hehe,hetero,1,12,9,121-Bild-120.jpg,023-Bild-022.jpg,2,1609,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,13,136,036-Bild-035.jpg,082-Bild-081.jpg,2,1015,1,0
5020,20,w,Psychologie,1,hehe,hetero,1,14,135,156-Bild-155.jpg,015-Bild-014.jpg,2,1063,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,15,29,001-Bild.jpg,103-Bild-102.jpg,1,844,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,16,144,177-Bild-176.jpg,128-Bild-127.jpg,2,1781,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,17,98,034-Bild-033.jpg,137-Bild-136.jpg,1,891,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,18,5,136-Bild-135.jpg,017-Bild-016.jpg,1,1406,2,0
5020,20,w,Psychologie,1,hehe,hetero,1,19,13,011-Bild-010.jpg,038-Bild-037.jpg,2,953,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,20,132,154-Bild-153.jpg,061-Bild-060.jpg,1,1766,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,21,145,007-Bild-006.jpg,069-Bild-068.jpg,1,1500,2,0
5020,20,w,Psychologie,1,hehe,hetero,1,22,111,112-Bild-111.jpg,124-Bild-123.jpg,1,1016,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,23,42,160-Bild-159.jpg,102-Bild-101.jpg,2,1984,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,24,10,092-Bild-091.jpg,171-Bild-170.jpg,1,2109,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,25,92,091-Bild-090.jpg,009-Bild-008.jpg,2,1406,1,0
5020,20,w,Psychologie,1,hehe,hetero,1,26,89,100-Bild-099.jpg,139-Bild-138.jpg,1,2265,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,27,45,080-Bild-079.jpg,005-Bild-004.jpg,1,890,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,28,56,175-Bild-174.jpg,162-Bild-161.jpg,1,1265,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,29,106,020-Bild-019.jpg,118-Bild-117.jpg,2,1140,1,0
5020,20,w,Psychologie,1,hehe,hetero,1,30,127,018-Bild-017.jpg,086-Bild-085.jpg,1,1203,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,31,53,117-Bild-116.jpg,063-Bild-062.jpg,1,1141,2,0
5020,20,w,Psychologie,1,hehe,hetero,1,32,2,054-Bild-053.jpg,032-Bild-031.jpg,2,860,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,33,150,133-Bild-132.jpg,138-Bild-137.jpg,2,1344,1,0
5020,20,w,Psychologie,1,hehe,hetero,1,34,83,181-Bild-180.jpg,029-Bild-028.jpg,2,1453,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,35,6,147-Bild-146.jpg,065-Bild-064.jpg,1,1140,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,36,101,116-Bild-115.jpg,048-Bild-047.jpg,2,1250,1,0
5020,20,w,Psychologie,1,hehe,hetero,1,37,16,126-Bild-125.jpg,050-Bild-049.jpg,1,953,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,38,81,090-Bild-089.jpg,145-Bild-144.jpg,1,1110,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,39,149,074-Bild-073.jpg,079-Bild-078.jpg,2,1703,1,0
5020,20,w,Psychologie,1,hehe,hetero,1,40,117,094-Bild-093.jpg,178-Bild-177.jpg,2,828,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,41,46,008-Bild-007.jpg,098-Bild-097.jpg,1,1609,2,0
5020,20,w,Psychologie,1,hehe,hetero,1,42,38,113-Bild-112.jpg,120-Bild-119.jpg,2,703,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,43,129,025-Bild-024.jpg,071-Bild-070.jpg,1,1719,2,0
5020,20,w,Psychologie,1,hehe,hetero,1,44,43,152-Bild-151.jpg,168-Bild-167.jpg,2,797,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,45,94,149-Bild-148.jpg,097-Bild-096.jpg,1,1250,2,0
5020,20,w,Psychologie,1,hehe,hetero,1,46,159,155-Bild-154.jpg,157-Bild-156.jpg,1,985,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,47,134,047-Bild-046.jpg,031-Bild-030.jpg,2,1109,1,0
5020,20,w,Psychologie,1,hehe,hetero,1,48,77,159-Bild-158.jpg,106-Bild-105.jpg,1,1062,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,49,91,095-Bild-094.jpg,056-Bild-055.jpg,2,1844,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,50,84,068-Bild-067.jpg,062-Bild-061.jpg,2,1453,1,0
5020,20,w,Psychologie,1,hehe,hetero,1,51,36,142-Bild-141.jpg,158-Bild-157.jpg,1,875,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,52,157,169-Bild-168.jpg,161-Bild-160.jpg,1,1156,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,53,110,070-Bild-069.jpg,024-Bild-023.jpg,1,2594,2,0
5020,20,w,Psychologie,1,hehe,hetero,1,54,27,073-Bild-072.jpg,044-Bild-043.jpg,2,1125,1,0
5020,20,w,Psychologie,1,hehe,hetero,1,55,102,125-Bild-124.jpg,081-Bild-080.jpg,1,969,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,56,123,037-Bild-036.jpg,170-Bild-169.jpg,1,1625,2,0
5020,20,w,Psychologie,1,hehe,hetero,1,57,125,107-Bild-106.jpg,130-Bild-129.jpg,1,828,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,58,17,146-Bild-145.jpg,109-Bild-108.jpg,1,1391,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,59,48,087-Bild-086.jpg,119-Bild-118.jpg,2,1172,1,0
5020,20,w,Psychologie,1,hehe,hetero,1,60,155,003-Bild-002.jpg,174-Bild-173.jpg,2,985,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,61,1,085-Bild-084.jpg,049-Bild-048.jpg,2,1469,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,62,104,127-Bild-126.jpg,180-Bild-179.jpg,1,1094,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,63,143,004-Bild-003.jpg,150-Bild-149.jpg,1,1484,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,64,3,093-Bild-092.jpg,148-Bild-147.jpg,2,922,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,65,121,129-Bild-128.jpg,040-Bild-039.jpg,1,890,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,66,60,167-Bild-166.jpg,046-Bild-045.jpg,1,1000,2,0
5020,20,w,Psychologie,1,hehe,hetero,1,67,124,172-Bild-171.jpg,164-Bild-163.jpg,1,860,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,68,152,014-Bild-013.jpg,035-Bild-034.jpg,1,1079,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,69,107,012-Bild-011.jpg,006-Bild-005.jpg,1,750,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,70,115,143-Bild-142.jpg,132-Bild-131.jpg,1,1140,2,0
5020,20,w,Psychologie,1,hehe,hetero,1,71,23,182-Bild-181.jpg,134-Bild-133.jpg,1,656,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,72,116,022-Bild-021.jpg,039-Bild-038.jpg,2,1469,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,73,50,059-Bild-058.jpg,021-Bild-020.jpg,1,1219,1,1
5020,20,w,Psychologie,1,hehe,hetero,1,74,71,115-Bild-114.jpg,108-Bild-107.jpg,2,719,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,75,49,089-Bild-088.jpg,072-Bild-071.jpg,2,1844,1,0
5020,20,w,Psychologie,1,hehe,hetero,1,76,26,151-Bild-150.jpg,140-Bild-139.jpg,1,953,2,0
5020,20,w,Psychologie,1,hehe,hetero,1,77,35,002-Bild-001.jpg,123-Bild-122.jpg,2,1031,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,78,57,013-Bild-012.jpg,064-Bild-063.jpg,2,1219,1,0
5020,20,w,Psychologie,1,hehe,hetero,1,79,0,055-Bild-054.jpg,105-Bild-104.jpg,2,1047,2,1
5020,20,w,Psychologie,1,hehe,hetero,1,80,54,111-Bild-110.jpg,019-Bild-018.jpg,2,1516,1,0
5020,20,w,Psychologie,1,hehe,homo,1,81,93,flower98.jpg,flower140.jpg,2,1203,1,0
5020,20,w,Psychologie,1,hehe,homo,1,82,131,flower54.jpg,flower90.jpg,2,1109,2,1
5020,20,w,Psychologie,1,hehe,homo,1,83,28,flower18.jpg,flower110.jpg,1,938,1,1
5020,20,w,Psychologie,1,hehe,homo,1,84,8,flower112.jpg,flower142.jpg,1,1500,1,1
5020,20,w,Psychologie,1,hehe,homo,1,85,103,flower62.jpg,flower85.jpg,2,906,1,0
5020,20,w,Psychologie,1,hehe,homo,1,86,80,flower28.jpg,flower135.jpg,1,1140,1,1
5020,20,w,Psychologie,1,hehe,homo,1,87,95,flower152.jpg,flower117.jpg,1,1656,1,1
5020,20,w,Psychologie,1,hehe,homo,1,88,25,flower95.jpg,flower141.jpg,1,1031,2,0
5020,20,w,Psychologie,1,hehe,homo,1,89,31,flower108.jpg,flower121.jpg,2,1032,1,0
5020,20,w,Psychologie,1,hehe,homo,1,90,22,flower105.jpg,flower55.jpg,2,1125,2,1
5020,20,w,Psychologie,1,hehe,homo,1,91,138,flower160.jpg,flower53.jpg,1,813,1,1
5020,20,w,Psychologie,1,hehe,homo,1,92,73,flower118.jpg,flower38.jpg,1,1156,1,1
5020,20,w,Psychologie,1,hehe,homo,1,93,47,flower22.jpg,flower59.jpg,2,1062,2,1
5020,20,w,Psychologie,1,hehe,homo,1,94,63,flower92.jpg,flower167.jpg,1,954,1,1
5020,20,w,Psychologie,1,hehe,homo,1,95,151,flower127.jpg,flower64.jpg,2,1750,2,1
5020,20,w,Psychologie,1,hehe,homo,1,96,86,flower17.jpg,flower12.jpg,1,1110,1,1
5020,20,w,Psychologie,1,hehe,homo,1,97,69,flower42.jpg,flower161.jpg,2,1032,1,0
5020,20,w,Psychologie,1,hehe,homo,1,98,119,flower169.jpg,flower48.jpg,1,1516,2,0
5020,20,w,Psychologie,1,hehe,homo,1,99,148,flower99.jpg,flower109.jpg,1,953,2,0
5020,20,w,Psychologie,1,hehe,homo,1,100,97,flower168.jpg,flower103.jpg,2,1172,1,0
5020,20,w,Psychologie,1,hehe,homo,1,101,59,flower61.jpg,flower133.jpg,2,953,1,0
5020,20,w,Psychologie,1,hehe,homo,1,102,130,flower73.jpg,flower75.jpg,1,1282,2,0
5020,20,w,Psychologie,1,hehe,homo,1,103,24,flower81.jpg,flower88.jpg,1,1125,2,0
5020,20,w,Psychologie,1,hehe,homo,1,104,142,flower80.jpg,flower158.jpg,2,735,1,0
5020,20,w,Psychologie,1,hehe,homo,1,105,139,flower111.jpg,flower159.jpg,2,922,2,1
5020,20,w,Psychologie,1,hehe,homo,1,106,66,flower43.jpg,flower05.jpg,1,1625,1,1
5020,20,w,Psychologie,1,hehe,homo,1,107,126,flower129.jpg,flower79.jpg,2,828,2,1
5020,20,w,Psychologie,1,hehe,homo,1,108,154,flower87.jpg,flower128.jpg,1,1313,2,0
5020,20,w,Psychologie,1,hehe,homo,1,109,88,flower96.jpg,flower164.jpg,2,1343,1,0
5020,20,w,Psychologie,1,hehe,homo,1,110,41,flower139.jpg,flower123.jpg,1,1157,2,0
5020,20,w,Psychologie,1,hehe,homo,1,111,20,flower04.jpg,flower145.jpg,2,1125,2,1
5020,20,w,Psychologie,1,hehe,homo,1,112,65,flower120.jpg,flower52.jpg,2,1281,2,1
5020,20,w,Psychologie,1,hehe,homo,1,113,68,flower97.jpg,flower157.jpg,2,1094,1,0
5020,20,w,Psychologie,1,hehe,homo,1,114,99,flower155.jpg,flower113.jpg,1,719,1,1
5020,20,w,Psychologie,1,hehe,homo,1,115,40,flower36.jpg,flower01.jpg,1,1203,2,0
5020,20,w,Psychologie,1,hehe,homo,1,116,15,flower26.jpg,flower101.jpg,2,1266,2,1
5020,20,w,Psychologie,1,hehe,homo,1,117,141,flower77.jpg,flower68.jpg,2,1234,2,1
5020,20,w,Psychologie,1,hehe,homo,1,118,82,flower82.jpg,flower39.jpg,2,1282,2,1
5020,20,w,Psychologie,1,hehe,homo,1,119,147,flower06.jpg,flower136.jpg,1,1188,1,1
5020,20,w,Psychologie,1,hehe,homo,1,120,30,flower34.jpg,flower14.jpg,1,1500,2,0
5020,20,w,Psychologie,1,hehe,homo,1,121,78,flower40.jpg,flower50.jpg,2,1000,2,1
5020,20,w,Psychologie,1,hehe,homo,1,122,62,flower13.jpg,flower09.jpg,2,4407,1,0
5020,20,w,Psychologie,1,hehe,homo,1,123,61,flower130.jpg,flower65.jpg,1,2671,2,0
5020,20,w,Psychologie,1,hehe,homo,1,124,108,flower69.jpg,flower93.jpg,1,984,2,0
5020,20,w,Psychologie,1,hehe,homo,1,125,14,flower24.jpg,flower35.jpg,1,2140,2,0
5020,20,w,Psychologie,1,hehe,homo,1,126,74,flower122.jpg,flower16.jpg,2,921,2,1
5020,20,w,Psychologie,1,hehe,homo,1,127,12,flower151.jpg,flower67.jpg,1,1562,1,1
5020,20,w,Psychologie,1,hehe,homo,1,128,39,flower51.jpg,flower33.jpg,1,1578,1,1
5020,20,w,Psychologie,1,hehe,homo,1,129,32,flower47.jpg,flower60.jpg,1,1281,2,0
5020,20,w,Psychologie,1,hehe,homo,1,130,72,flower162.jpg,flower37.jpg,2,1047,1,0
5020,20,w,Psychologie,1,hehe,homo,1,131,114,flower163.jpg,flower74.jpg,2,1031,1,0
5020,20,w,Psychologie,1,hehe,homo,1,132,153,flower165.jpg,flower137.jpg,2,1000,2,1
5020,20,w,Psychologie,1,hehe,homo,1,133,156,flower10.jpg,flower102.jpg,2,1453,2,1
5020,20,w,Psychologie,1,hehe,homo,1,134,90,flower114.jpg,flower46.jpg,2,1047,1,0
5020,20,w,Psychologie,1,hehe,homo,1,135,44,flower30.jpg,flower143.jpg,1,2000,1,1
5020,20,w,Psychologie,1,hehe,homo,1,136,11,flower107.jpg,flower76.jpg,1,891,1,1
5020,20,w,Psychologie,1,hehe,homo,1,137,7,flower21.jpg,flower41.jpg,1,1781,1,1
5020,20,w,Psychologie,1,hehe,homo,1,138,51,flower44.jpg,flower78.jpg,1,1063,2,0
5020,20,w,Psychologie,1,hehe,homo,1,139,70,flower02.jpg,flower144.jpg,2,1766,2,1
5020,20,w,Psychologie,1,hehe,homo,1,140,21,flower03.jpg,flower70.jpg,1,3391,1,1
5020,20,w,Psychologie,1,hehe,homo,1,141,18,flower100.jpg,flower126.jpg,2,2782,2,1
5020,20,w,Psychologie,1,hehe,homo,1,142,146,flower08.jpg,flower148.jpg,1,1047,2,0
5020,20,w,Psychologie,1,hehe,homo,1,143,112,flower170.jpg,flower156.jpg,1,2796,1,1
5020,20,w,Psychologie,1,hehe,homo,1,144,158,flower150.jpg,flower115.jpg,1,3156,2,0
5020,20,w,Psychologie,1,hehe,homo,1,145,19,flower125.jpg,flower71.jpg,2,1516,2,1
5020,20,w,Psychologie,1,hehe,homo,1,146,85,flower23.jpg,flower91.jpg,1,734,2,0
5020,20,w,Psychologie,1,hehe,homo,1,147,96,flower124.jpg,flower147.jpg,1,735,1,1
5020,20,w,Psychologie,1,hehe,homo,1,148,122,flower134.jpg,flower84.jpg,1,953,2,0
5020,20,w,Psychologie,1,hehe,homo,1,149,55,flower66.jpg,flower11.jpg,2,1062,2,1
5020,20,w,Psychologie,1,hehe,homo,1,150,133,flower83.jpg,flower153.jpg,2,1235,1,0
5020,20,w,Psychologie,1,hehe,homo,1,151,75,flower07.jpg,flower146.jpg,1,937,1,1
5020,20,w,Psychologie,1,hehe,homo,1,152,4,flower58.jpg,flower116.jpg,1,1031,2,0
5020,20,w,Psychologie,1,hehe,homo,1,153,37,flower45.jpg,flower94.jpg,2,812,2,1
5020,20,w,Psychologie,1,hehe,homo,1,154,79,flower138.jpg,flower49.jpg,1,782,2,0
5020,20,w,Psychologie,1,hehe,homo,1,155,120,flower63.jpg,flower106.jpg,1,906,1,1
5020,20,w,Psychologie,1,hehe,homo,1,156,140,flower19.jpg,flower15.jpg,1,938,2,0
5020,20,w,Psychologie,1,hehe,homo,1,157,34,flower104.jpg,flower31.jpg,2,1953,2,1
5020,20,w,Psychologie,1,hehe,homo,1,158,128,flower72.jpg,flower131.jpg,1,859,2,0
5020,20,w,Psychologie,1,hehe,homo,1,159,118,flower132.jpg,flower166.jpg,1,969,1,1
5020,20,w,Psychologie,1,hehe,homo,1,160,100,flower89.jpg,flower56.jpg,1,750,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,1,70,063-Bild-062.jpg,090-Bild-089.jpg,2,1735,1,0
5101,19,w,Psychologie,1,hehe,hetero,1,2,40,124-Bild-123.jpg,136-Bild-135.jpg,2,1563,1,0
5101,19,w,Psychologie,1,hehe,hetero,1,3,20,128-Bild-127.jpg,140-Bild-139.jpg,1,3187,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,4,16,135-Bild-134.jpg,015-Bild-014.jpg,2,2218,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,5,79,071-Bild-070.jpg,121-Bild-120.jpg,1,2125,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,6,103,035-Bild-034.jpg,016-Bild-015.jpg,1,968,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,7,90,112-Bild-111.jpg,108-Bild-107.jpg,1,922,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,8,55,013-Bild-012.jpg,174-Bild-173.jpg,2,4031,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,9,110,004-Bild-003.jpg,053-Bild-052.jpg,2,1282,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,10,15,092-Bild-091.jpg,086-Bild-085.jpg,1,1407,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,11,6,161-Bild-160.jpg,010-Bild-009.jpg,1,2000,2,0
5101,19,w,Psychologie,1,hehe,hetero,1,12,51,164-Bild-163.jpg,158-Bild-157.jpg,2,1265,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,13,68,072-Bild-071.jpg,041-Bild-040.jpg,1,1422,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,14,58,051-Bild-050.jpg,076-Bild-075.jpg,1,1937,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,15,87,170-Bild-169.jpg,182-Bild-181.jpg,1,734,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,16,47,160-Bild-159.jpg,068-Bild-067.jpg,2,1078,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,17,157,102-Bild-101.jpg,039-Bild-038.jpg,1,969,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,18,132,141-Bild-140.jpg,034-Bild-033.jpg,1,1906,2,0
5101,19,w,Psychologie,1,hehe,hetero,1,19,115,168-Bild-167.jpg,029-Bild-028.jpg,2,1140,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,20,123,134-Bild-133.jpg,082-Bild-081.jpg,1,3969,2,0
5101,19,w,Psychologie,1,hehe,hetero,1,21,96,138-Bild-137.jpg,005-Bild-004.jpg,1,1407,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,22,63,070-Bild-069.jpg,165-Bild-164.jpg,1,2141,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,23,121,084-Bild-083.jpg,150-Bild-149.jpg,2,828,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,24,109,129-Bild-128.jpg,159-Bild-158.jpg,1,1156,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,25,5,177-Bild-176.jpg,025-Bild-024.jpg,2,1328,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,26,135,080-Bild-079.jpg,012-Bild-011.jpg,1,1203,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,27,37,088-Bild-087.jpg,001-Bild.jpg,1,1140,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,28,75,038-Bild-037.jpg,145-Bild-144.jpg,2,984,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,29,38,069-Bild-068.jpg,018-Bild-017.jpg,1,1984,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,30,159,147-Bild-146.jpg,031-Bild-030.jpg,1,813,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,31,27,021-Bild-020.jpg,114-Bild-113.jpg,1,985,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,32,142,120-Bild-119.jpg,073-Bild-072.jpg,1,2875,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,33,113,113-Bild-112.jpg,023-Bild-022.jpg,1,1359,2,0
5101,19,w,Psychologie,1,hehe,hetero,1,34,145,087-Bild-086.jpg,097-Bild-096.jpg,2,1656,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,35,74,061-Bild-060.jpg,007-Bild-006.jpg,1,1453,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,36,133,049-Bild-048.jpg,143-Bild-142.jpg,1,1657,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,37,136,050-Bild-049.jpg,064-Bild-063.jpg,1,1078,2,0
5101,19,w,Psychologie,1,hehe,hetero,1,38,125,180-Bild-179.jpg,148-Bild-147.jpg,1,1422,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,39,4,171-Bild-170.jpg,157-Bild-156.jpg,2,2094,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,40,126,081-Bild-080.jpg,162-Bild-161.jpg,2,1140,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,41,143,176-Bild-175.jpg,153-Bild-152.jpg,2,1375,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,42,91,133-Bild-132.jpg,011-Bild-010.jpg,2,1454,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,43,3,116-Bild-115.jpg,056-Bild-055.jpg,2,1922,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,44,64,100-Bild-099.jpg,167-Bild-166.jpg,1,1266,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,45,46,166-Bild-165.jpg,014-Bild-013.jpg,2,1047,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,46,71,027-Bild-026.jpg,149-Bild-148.jpg,1,1422,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,47,119,163-Bild-162.jpg,059-Bild-058.jpg,1,2406,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,48,28,130-Bild-129.jpg,103-Bild-102.jpg,2,1109,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,49,92,091-Bild-090.jpg,022-Bild-021.jpg,2,1953,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,50,21,119-Bild-118.jpg,054-Bild-053.jpg,2,1594,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,51,12,105-Bild-104.jpg,043-Bild-042.jpg,2,1390,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,52,73,117-Bild-116.jpg,106-Bild-105.jpg,1,1109,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,53,144,079-Bild-078.jpg,003-Bild-002.jpg,1,984,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,54,116,083-Bild-082.jpg,115-Bild-114.jpg,1,750,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,55,86,139-Bild-138.jpg,095-Bild-094.jpg,1,797,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,56,94,032-Bild-031.jpg,096-Bild-095.jpg,2,2688,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,57,131,024-Bild-023.jpg,052-Bild-051.jpg,1,1282,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,58,98,118-Bild-117.jpg,137-Bild-136.jpg,1,1672,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,59,49,151-Bild-150.jpg,155-Bild-154.jpg,1,2234,2,0
5101,19,w,Psychologie,1,hehe,hetero,1,60,67,175-Bild-174.jpg,017-Bild-016.jpg,2,1109,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,61,9,020-Bild-019.jpg,154-Bild-153.jpg,2,2015,1,0
5101,19,w,Psychologie,1,hehe,hetero,1,62,26,078-Bild-077.jpg,178-Bild-177.jpg,1,937,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,63,11,006-Bild-005.jpg,047-Bild-046.jpg,1,906,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,64,78,169-Bild-168.jpg,098-Bild-097.jpg,2,4125,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,65,146,107-Bild-106.jpg,033-Bild-032.jpg,2,1515,2,1
5101,19,w,Psychologie,1,hehe,hetero,1,66,60,055-Bild-054.jpg,065-Bild-064.jpg,1,2735,1,1
5101,19,w,Psychologie,1,hehe,hetero,1,67,153,089-Bild-088.jpg,126-Bild-125.jpg,1,1875,1,1
