"","sub","correct","rt","itemtype"
"927",12,1,0.694,"new"
"928",12,1,0.774,"old"
"929",12,1,0.511,"new"
"930",12,1,0.766,"new"
"931",12,1,0.494,"new"
"932",12,1,0.615,"new"
"933",12,0,0.414,"old"
"934",12,0,0.976,"new"
"935",12,1,0.927,"new"
"936",12,1,1.455,"old"
"937",12,1,1.206,"new"
"938",12,1,0.608,"old"
"939",12,0,0.943,"old"
"940",12,1,0.792,"old"
"941",12,0,0.71,"new"
"942",12,1,0.623,"new"
"943",12,1,0.878,"new"
"944",12,1,0.591,"new"
"945",12,0,0.543,"old"
"946",12,0,1.919,"new"
"947",12,1,0.704,"old"
"948",12,1,0.574,"old"
"949",12,1,0.703,"old"
"950",12,1,0.79,"new"
"951",12,1,0.744,"new"
"952",12,1,0.664,"old"
"953",12,1,0.879,"old"
"954",12,0,1.063,"old"
"955",12,1,0.807,"old"
"956",12,1,1.271,"new"
"957",12,0,1.59,"new"
"958",12,0,0.622,"new"
"959",12,1,0.719,"old"
"960",12,0,0.623,"new"
"961",12,1,0.607,"new"
"962",12,1,0.631,"old"
"963",12,1,0.712,"old"
"964",12,1,1.015,"old"
"965",12,1,0.646,"old"
"966",12,0,0.639,"new"
"967",12,1,0.959,"old"
"968",12,1,0.766,"new"
"969",12,1,0.791,"old"
"970",12,1,0.64,"new"
"971",12,0,0.583,"old"
"972",12,0,0.728,"new"
"973",12,0,0.847,"old"
"974",12,1,0.784,"new"
"975",12,1,0.608,"new"
"976",12,0,0.542,"old"
"977",12,1,1.334,"new"
"978",12,1,2.43,"new"
"979",12,0,0.775,"old"
"980",12,1,0.566,"new"
"981",12,1,0.352,"new"
"982",12,1,0.806,"old"
"983",12,1,0.935,"old"
"984",12,1,0.75,"old"
"985",12,0,0.64,"new"
"986",12,0,0.622,"new"
"987",12,0,0.062,"old"
"988",12,0,1.656,"new"
"989",12,0,0.808,"old"
"990",12,0,0.72,"new"
"991",12,0,0.615,"new"
"992",12,1,0.719,"old"
"993",12,1,0.783,"old"
"994",12,1,0.584,"new"
"995",12,1,0.599,"new"
"996",12,0,0.567,"old"
"997",12,1,0.824,"old"
"998",12,1,0.831,"new"
"999",12,0,0.671,"old"
"1000",12,1,1.159,"new"
"1001",12,1,0.936,"old"
"1002",12,1,1.695,"new"
"1003",12,1,0.791,"new"
"1004",12,1,1.271,"new"
"1005",12,0,0.766,"old"
"1006",12,0,0.6,"old"
"1007",12,1,0.383,"new"
"1008",12,1,0.703,"old"
"1009",12,0,2.2,"new"
"1010",12,1,1.102,"old"
"1011",12,0,1.263,"new"
"1012",12,1,0.647,"old"
"1013",12,1,0.775,"old"
"1014",12,0,0.839,"old"
"1015",12,0,0.383,"new"
"1016",12,1,0.766,"old"
"1017",12,1,1.231,"new"
"1018",12,1,1.047,"old"
"1019",12,1,0.543,"old"
"1020",12,0,0.423,"new"
"1021",12,1,0.583,"old"
"1022",12,0,0.848,"old"
"1023",12,0,0.582,"new"
"1024",12,0,0.359,"new"
"1025",12,0,0.358,"new"
"1026",12,0,0.374,"new"
"1027",12,0,0.438,"new"
"1028",12,0,0.552,"old"
"1029",12,1,0.319,"old"
"1030",12,0,0.568,"old"
"1031",12,1,0.558,"new"
"1032",12,1,0.294,"new"
"1033",12,1,0.422,"new"
"1034",12,0,0.534,"old"
"1035",12,0,0.606,"old"
"1036",12,1,2.191,"old"
"1037",12,1,0.815,"old"
"1038",12,1,1.191,"old"
"1039",12,1,1.134,"new"
"1040",12,1,1.102,"new"
"1041",12,1,0.736,"old"
"1042",12,0,0.687,"old"
"1043",12,1,0.535,"new"
"1044",12,0,1.279,"new"
"1045",12,0,2,"old"
"1046",12,0,1.503,"old"
"1047",12,0,1.99,"new"
"1048",12,0,1,"old"
"1049",12,0,1.543,"old"
"1050",12,0,1.399,"old"
"1051",12,0,2.514,"old"
"1052",12,0,0.766,"old"
"1053",12,1,0.744,"new"
"1054",12,1,2.511,"old"
"1055",12,1,0.894,"new"
"1056",12,1,0.864,"new"
"1057",12,0,1.087,"new"
"1058",12,1,0.696,"old"
"1059",12,0,0.774,"old"
"1060",12,1,0.583,"old"
"1061",12,0,1.151,"new"
"1062",12,1,0.823,"new"
"1063",12,1,1.056,"old"
"1064",12,1,0.695,"old"
"1065",12,0,0.791,"old"
"1066",12,0,0.704,"old"
"1067",12,0,0.783,"old"
"1068",12,1,0.671,"old"
"1069",12,0,0.703,"old"
"1070",12,1,0.854,"new"
"1071",12,0,0.854,"old"
"1072",12,1,0.767,"old"
"1073",12,0,0.599,"new"
"1074",12,0,1.382,"new"
"1075",12,0,0.551,"old"
"1076",12,0,0.679,"new"
"1077",12,1,0.736,"old"
"1078",12,1,0.751,"old"
"1079",12,0,0.608,"new"
"1080",12,1,1.119,"old"
"1081",12,0,0.568,"new"
"1082",12,1,0.656,"old"
"1083",12,1,0.655,"old"
"1084",12,0,1.398,"new"
"1085",12,1,0.615,"old"
"1086",12,0,0.728,"old"
"1087",12,0,0.686,"new"
"1088",12,0,0.744,"old"
"1089",12,0,0.927,"old"
"1090",12,1,0.647,"new"
"1091",12,0,1.15,"old"
"1092",12,1,0.687,"new"
"1093",12,0,0.878,"new"
"1094",12,0,0.848,"new"
"1095",12,1,0.648,"new"
"1096",12,0,1.264,"old"
"1097",12,0,0.672,"old"
"1098",12,1,1.695,"new"
"1099",12,1,0.83,"new"
"1100",12,1,0.734,"new"
"1101",12,0,0.56,"old"
"1102",12,0,0.831,"new"
"1103",12,1,0.751,"new"
"1104",12,0,0.511,"old"
"1105",12,0,0.415,"old"
"1106",12,1,0.352,"new"
"1107",12,0,0.575,"old"
"1108",12,1,0.767,"new"
"1109",12,0,0.415,"old"
"1110",12,1,0.382,"new"
"1111",12,1,0.496,"new"
"1112",12,1,0.575,"new"
"1113",12,1,0.447,"new"
"1114",12,0,0.495,"old"
"1115",12,1,0.584,"new"
"1116",12,0,1.567,"old"
"1117",12,1,0.503,"new"
"1118",12,0,0.574,"old"
"1119",12,1,0.767,"new"
"1120",12,0,1.2,"new"
"1121",12,0,0.582,"old"
"1122",12,0,0.792,"new"
"1123",12,1,0.703,"old"
"1124",12,1,0.728,"old"
"1125",12,1,0.751,"old"
"1126",12,1,0.79,"new"
"1127",12,1,0.584,"new"
"1128",12,1,0.43,"new"
"1129",12,1,0.423,"new"
"1130",12,0,0.519,"old"
"1131",12,1,0.303,"old"
"1132",12,1,0.856,"new"
"1133",12,1,1.375,"new"
"1134",12,1,0.863,"new"
"1135",12,1,1.552,"new"
"1136",12,0,1.342,"old"
"1137",12,1,0.655,"old"
"1138",12,1,0.376,"new"
"1139",12,0,0.951,"old"
"1140",12,0,1.031,"old"
"1141",12,0,0.823,"old"
"1142",12,0,1.407,"old"
"1143",12,0,0.798,"old"
"1144",12,1,0.751,"old"
"1145",12,1,0.694,"new"
"1146",12,0,0.76,"old"
"1147",12,1,0.758,"old"
"1148",12,0,0.672,"new"
"1149",12,1,0.808,"new"
"1150",12,0,0.928,"old"
"1151",12,1,0.767,"new"
"1152",12,1,1.239,"old"
"1153",12,1,1.255,"new"
"1154",12,1,1.312,"new"
"1155",12,1,0.872,"old"
"1156",12,0,0.607,"new"
"1157",12,1,0.654,"new"
"1158",12,1,0.871,"new"
"1159",12,1,0.87,"new"
"1160",12,1,0.775,"new"
"1161",12,1,1.158,"old"
"1162",12,1,0.839,"old"
"1163",12,1,0.703,"new"
"1164",12,0,0.776,"new"
"1165",12,0,0.743,"new"
"1166",12,0,0.504,"old"
"1167",12,1,0.599,"new"
"1168",12,0,0.399,"old"
"1169",12,1,0.366,"new"
"1170",12,0,1.319,"new"
"1171",12,0,0.351,"old"
"1172",12,1,0.351,"old"
"1173",12,0,0.312,"old"
"1174",12,0,0.247,"new"
"1175",12,0,0.264,"old"
"1176",12,0,0.318,"new"
"1177",12,1,0.416,"new"
"1178",12,1,0.312,"old"
"1179",12,1,0.311,"new"
"1180",12,1,0.367,"old"
"1181",12,1,0.359,"new"
"1182",12,0,0.502,"old"
"1183",12,0,1.27,"old"
"1184",12,0,1.222,"old"
"1185",12,1,0.911,"new"
"1186",12,0,0.768,"old"
"1187",12,0,0.616,"old"
"1188",12,1,0.526,"new"
"1189",12,0,0.584,"old"
"1190",12,1,0.439,"old"
"1191",12,1,0.287,"new"
"1192",12,1,0.015,"old"
"1193",12,1,0.047,"new"
"1194",12,1,1.814,"new"
"1195",12,1,0.982,"old"
"1196",12,0,0.927,"new"
"1197",12,1,0.591,"old"
"1198",12,0,0.599,"new"
"1199",12,1,0.464,"new"
"1200",12,1,0.927,"new"
"1201",13,1,1.862,"new"
"1202",13,1,1.927,"new"
"1203",13,1,1.182,"old"
"1204",13,0,0.927,"new"
"1205",13,1,0.847,"old"
"1206",13,0,0.959,"new"
"1207",13,1,0.735,"old"
"1208",13,1,0.8,"old"
"1209",13,1,0.607,"old"
"1210",13,1,0.966,"old"
"1211",13,1,1.095,"new"
"1212",13,1,0.663,"old"
"1213",13,1,0.687,"new"
"1214",13,0,0.631,"new"
"1215",13,1,0.744,"new"
"1216",13,1,0.824,"new"
"1217",13,1,0.71,"new"
"1218",13,1,0.728,"new"
"1219",13,1,0.846,"old"
"1220",13,0,1.208,"old"
"1221",13,1,0.67,"old"
"1222",13,1,0.599,"old"
"1223",13,1,1.399,"new"
"1224",13,0,0.592,"new"
"1225",13,1,1.04,"new"
"1226",13,1,0.662,"old"
"1227",13,1,0.718,"new"
"1228",13,1,0.68,"old"
"1229",13,1,0.711,"new"
"1230",13,1,0.656,"old"
"1231",13,1,0.879,"old"
"1232",13,1,2.968,"new"
"1233",13,1,0.87,"old"
"1234",13,0,1.824,"old"
"1235",13,0,0.703,"new"
"1236",13,1,0.768,"new"
"1237",13,1,1.023,"new"
"1238",13,1,0.663,"new"
"1239",13,1,0.792,"old"
"1240",13,1,0.711,"new"
"1241",13,1,0.583,"old"
"1242",13,1,0.72,"new"
"1243",13,1,0.728,"new"
"1244",13,0,0.71,"old"
"1245",13,1,0.582,"old"
"1246",13,1,0.775,"old"
"1247",13,1,0.59,"old"
"1248",13,1,0.559,"old"
"1249",13,1,0.928,"old"
"1250",13,0,0.71,"new"
"1251",13,1,0.768,"new"
"1252",13,1,0.663,"old"
"1253",13,1,0.647,"old"
"1254",13,1,1.103,"old"
"1255",13,1,0.887,"old"
"1256",13,1,0.703,"old"
"1257",13,0,0.758,"new"
"1258",13,0,0.71,"old"
"1259",13,1,1.544,"old"
"1260",13,0,1.614,"old"
"1261",13,1,0.927,"new"
"1262",13,1,0.567,"old"
"1263",13,1,0.992,"new"
"1264",13,0,0.638,"new"
"1265",13,1,0.711,"new"
"1266",13,0,0.711,"new"
"1267",13,0,0.614,"old"
"1268",13,1,0.742,"old"
"1269",13,1,0.664,"old"
"1270",13,1,0.688,"new"
"1271",13,1,0.598,"old"
"1272",13,1,0.84,"new"
"1273",13,1,0.718,"new"
"1274",13,1,0.575,"old"
"1275",13,1,0.606,"old"
"1276",13,1,0.767,"new"
"1277",13,1,0.672,"new"
"1278",13,0,1.775,"old"
"1279",13,1,0.582,"old"
"1280",13,1,0.694,"old"
"1281",13,1,0.784,"new"
"1282",13,1,0.862,"new"
"1283",13,0,0.51,"new"
"1284",13,1,0.663,"new"
"1285",13,0,0.711,"new"
"1286",13,1,0.831,"new"
"1287",13,0,0.566,"new"
"1288",13,1,0.775,"old"
"1289",13,0,0.784,"new"
"1290",13,1,0.63,"old"
"1291",13,1,0.815,"old"
"1292",13,1,1.966,"old"
"1293",13,0,1.456,"new"
"1294",13,1,0.727,"new"
"1295",13,0,0.767,"new"
"1296",13,1,0.695,"old"
"1297",13,1,0.647,"old"
"1298",13,1,0.8,"new"
"1299",13,1,0.807,"old"
"1300",13,1,2.622,"new"
"1301",13,0,1.207,"old"
"1302",13,0,4.128,"new"
"1303",13,1,0.704,"old"
"1304",13,0,1.246,"new"
"1305",13,0,0.911,"new"
"1306",13,1,0.72,"old"
"1307",13,1,0.678,"old"
"1308",13,1,0.791,"new"
"1309",13,0,0.615,"new"
"1310",13,1,0.64,"old"
"1311",13,1,3.423,"new"
"1312",13,0,1.359,"old"
"1313",13,1,2.928,"old"
"1314",13,1,1.072,"old"
"1315",13,0,2.742,"old"
"1316",13,0,0.75,"old"
"1317",13,1,1.104,"new"
"1318",13,0,1.168,"new"
"1319",13,1,0.831,"new"
"1320",13,1,1.287,"new"
"1321",13,1,1.08,"new"
"1322",13,1,1.006,"old"
"1323",13,1,0.935,"old"
"1324",13,0,0.887,"new"
"1325",13,0,0.808,"old"
"1326",13,1,0.878,"new"
"1327",13,0,1.271,"new"
"1328",13,1,0.766,"new"
"1329",13,1,0.671,"old"
"1330",13,1,1.007,"old"
"1331",13,0,0.847,"old"
"1332",13,1,0.831,"new"
"1333",13,1,2.102,"old"
"1334",13,0,0.695,"old"
"1335",13,1,0.775,"old"
"1336",13,1,2.359,"new"
"1337",13,1,0.646,"old"
"1338",13,1,1.399,"new"
"1339",13,1,0.663,"old"
"1340",13,0,0.92,"old"
"1341",13,1,0.639,"old"
"1342",13,1,0.744,"new"
"1343",13,0,1.335,"new"
"1344",13,1,2.399,"new"
"1345",13,1,0.734,"new"
"1346",13,0,0.735,"new"
"1347",13,1,1.19,"old"
"1348",13,1,1.015,"new"
"1349",13,1,1.015,"new"
"1350",13,1,0.718,"old"
"1351",13,1,2.313,"new"
"1352",13,1,1.526,"old"
"1353",13,1,0.863,"new"
"1354",13,1,0.976,"new"
"1355",13,1,0.791,"new"
"1356",13,1,1.311,"old"
"1357",13,0,1.046,"new"
"1358",13,1,1.311,"old"
"1359",13,1,2.047,"old"
"1360",13,1,0.687,"new"
"1361",13,1,0.719,"old"
"1362",13,1,0.895,"old"
"1363",13,1,1.383,"new"
"1364",13,1,0.68,"old"
"1365",13,1,0.656,"old"
"1366",13,1,1.151,"new"
"1367",13,1,1.39,"new"
"1368",13,1,0.527,"old"
"1369",13,1,0.663,"new"
"1370",13,1,0.783,"old"
"1371",13,1,0.888,"old"
"1372",13,1,0.759,"old"
"1373",13,0,0.824,"old"
"1374",13,1,2.847,"new"
"1375",13,1,0.983,"new"
"1376",13,1,0.568,"old"
"1377",13,1,1.176,"old"
"1378",13,1,1.311,"old"
"1379",13,0,1.543,"new"
"1380",13,1,0.966,"new"
"1381",13,0,2.695,"new"
"1382",13,1,1.2,"new"
"1383",13,1,0.687,"new"
"1384",13,1,0.591,"old"
"1385",13,1,1.191,"old"
"1386",13,1,1.391,"new"
"1387",13,1,1.008,"new"
"1388",13,1,1.6,"new"
"1389",13,1,1.615,"new"
"1390",13,1,0.598,"old"
"1391",13,1,0.679,"old"
"1392",13,0,1.496,"new"
"1393",13,1,0.791,"new"
"1394",13,1,0.734,"old"
"1395",13,1,1.527,"old"
"1396",13,1,1.831,"new"
"1397",13,1,0.583,"old"
"1398",13,1,1.072,"new"
"1399",13,0,1.079,"old"
"1400",13,0,0.624,"new"
"1401",13,0,2.352,"new"
"1402",13,1,0.655,"old"
"1403",13,1,0.767,"old"
"1404",13,1,0.862,"new"
"1405",13,1,0.583,"old"
"1406",13,1,1.6,"new"
"1407",13,1,1.326,"new"
"1408",13,1,0.592,"old"
"1409",13,1,1.535,"new"
"1410",13,0,0.575,"new"
"1411",13,1,1.719,"new"
"1412",13,1,0.527,"old"
"1413",13,1,1.488,"new"
"1414",13,1,1.879,"old"
"1415",13,1,0.734,"old"
"1416",13,1,0.822,"old"
"1417",13,1,1.239,"new"
"1418",13,1,0.654,"old"
"1419",13,1,0.759,"old"
"1420",13,0,2.232,"new"
"1421",13,1,0.543,"old"
"1422",13,1,2.087,"new"
"1423",13,0,1.448,"new"
"1424",13,0,0.727,"new"
"1425",13,1,0.567,"old"
"1426",13,1,1.223,"old"
"1427",13,1,0.736,"old"
"1428",13,0,0.8,"new"
"1429",13,0,0.592,"new"
"1430",13,1,0.743,"old"
"1431",13,0,1.312,"old"
"1432",13,0,0.558,"new"
"1433",13,0,1.199,"new"
"1434",13,0,1.336,"old"
"1435",13,1,1.167,"new"
"1436",13,0,0.736,"new"
"1437",13,1,0.718,"old"
"1438",13,0,0.968,"new"
"1439",13,1,0.59,"new"
"1440",13,1,0.983,"new"
"1441",13,1,1.279,"new"
"1442",13,0,0.638,"new"
"1443",13,0,0.583,"old"
"1444",13,1,0.719,"old"
"1445",13,0,3.471,"new"
"1446",13,1,0.752,"old"
"1447",13,1,1.031,"old"
"1448",13,1,0.862,"old"
"1449",13,0,1.663,"old"
"1450",13,1,0.607,"old"
"1451",13,1,0.799,"new"
"1452",13,1,1.126,"old"
"1453",13,1,1.168,"new"
"1454",13,1,0.574,"old"
"1455",13,1,0.878,"new"
"1456",13,1,1.927,"old"
"1457",13,1,0.64,"new"
"1458",13,0,1.927,"new"
"1459",13,1,0.719,"new"
"1460",13,1,0.76,"old"
"1461",13,1,1.751,"old"
"1462",13,0,1.655,"old"
"1463",13,1,0.783,"new"
"1464",13,1,0.591,"old"
"1465",13,1,3.975,"new"
"1466",13,1,0.782,"new"
"1467",13,1,0.504,"old"
"1468",13,1,0.76,"new"
"1469",13,1,1.798,"new"
"1470",13,1,0.887,"old"
"1471",13,1,3.134,"old"
"1472",13,0,2.143,"new"
"1473",13,1,0.67,"old"
"1474",13,1,2.087,"new"
"1475",13,0,0.655,"new"
"1476",13,0,0.848,"new"
"1477",13,0,1.023,"new"
"1478",13,1,2.175,"old"
"1479",13,1,1.4,"old"
"1480",13,1,0.839,"new"
"1481",13,1,0.983,"old"
"1482",13,1,1.182,"old"
"1483",13,1,0.991,"new"
"1484",13,1,1.024,"new"
"1485",13,1,0.718,"old"
"1486",13,0,0.8,"old"
"1487",13,0,1.23,"old"
"1488",13,1,0.607,"old"
"1489",13,1,0.567,"new"
"1490",13,1,1.248,"new"
"1491",13,1,2.975,"old"
"1492",13,0,0.998,"new"
"1493",13,1,0.655,"old"
"1494",13,1,0.775,"old"
"1495",13,1,1.039,"old"
"1496",13,1,0.719,"old"
"1497",13,1,0.703,"new"
"1498",13,1,0.663,"old"
"1499",13,1,1.023,"old"
"1500",13,1,0.767,"new"
"1501",14,1,8.167,"new"
"1502",14,1,1.702,"old"
"1503",14,0,3.639,"old"
"1504",14,1,1.424,"new"
"1505",14,1,1.119,"old"
"1506",14,1,0.782,"old"
"1507",14,1,1.639,"new"
"1508",14,1,1.511,"new"
"1509",14,0,1.31,"old"
"1510",14,1,2.159,"old"
"1511",14,0,1.823,"old"
"1512",14,1,1.262,"new"
"1513",14,0,1.064,"old"
"1514",14,1,0.92,"old"
"1515",14,0,1.454,"new"
"1516",14,0,2.456,"old"
"1517",14,1,1.159,"new"
"1518",14,1,0.926,"old"
"1519",14,1,0.935,"new"
"1520",14,1,1.127,"new"
"1521",14,1,1.03,"new"
"1522",14,1,6.647,"new"
"1523",14,0,0.91,"old"
"1524",14,1,0.751,"new"
"1525",14,1,0.783,"old"
"1526",14,1,0.935,"new"
"1527",14,1,1.063,"old"
"1528",14,1,1.142,"new"
"1529",14,0,2.208,"old"
"1530",14,1,3.336,"new"
"1531",14,1,1.198,"new"
"1532",14,1,4.015,"old"
"1533",14,1,0.879,"old"
"1534",14,1,0.791,"new"
"1535",14,0,1.2,"new"
"1536",14,1,1.015,"new"
"1537",14,1,1.064,"new"
"1538",14,1,0.888,"old"
"1539",14,1,0.864,"new"
"1540",14,1,0.88,"old"
"1541",14,1,0.935,"old"
"1542",14,0,1.014,"old"
"1543",14,1,0.959,"old"
"1544",14,1,2.495,"old"
"1545",14,1,0.95,"new"
"1546",14,1,1.055,"new"
"1547",14,1,3.351,"new"
"1548",14,1,1.824,"new"
"1549",14,0,5.39,"old"
"1550",14,1,4.911,"new"
"1551",14,0,3.583,"old"
"1552",14,0,3.55,"old"
"1553",14,1,3.871,"new"
"1554",14,0,0.854,"old"
"1555",14,1,1.816,"new"
"1556",14,1,1.312,"old"
"1557",14,0,1.208,"new"
"1558",14,1,0.816,"new"
"1559",14,0,0.919,"old"
"1560",14,1,0.8,"old"
"1561",14,1,0.83,"old"
"1562",14,1,0.856,"new"
"1563",14,1,1.103,"new"
"1564",14,0,1.216,"old"
"1565",14,1,0.966,"old"
"1566",14,0,0.863,"old"
"1567",14,1,1.967,"new"
"1568",14,1,0.944,"old"
"1569",14,1,0.814,"new"
"1570",14,1,1.44,"old"
"1571",14,1,0.886,"new"
"1572",14,0,1.078,"old"
"1573",14,1,0.815,"old"
"1574",14,1,1.03,"new"
"1575",14,0,1.063,"old"
"1576",14,0,0.814,"old"
"1577",14,1,0.719,"old"
"1578",14,0,1.127,"old"
"1579",14,1,1.04,"new"
"1580",14,0,0.966,"old"
"1581",14,0,1.991,"old"
"1582",14,1,1.624,"new"
"1583",14,0,0.776,"old"
"1584",14,1,1.398,"old"
"1585",14,1,0.896,"new"
"1586",14,1,1.312,"new"
"1587",14,1,1.359,"new"
"1588",14,1,2.974,"new"
"1589",14,0,1.12,"new"
"1590",14,1,1.174,"old"
"1591",14,0,1.456,"old"
"1592",14,1,1.015,"new"
"1593",14,1,1.406,"new"
"1594",14,1,0.68,"old"
"1595",14,0,4.72,"old"
"1596",14,1,1.76,"new"
"1597",14,1,0.951,"new"
"1598",14,0,0.87,"old"
"1599",14,1,0.823,"old"
"1600",14,1,0.911,"old"
"1601",14,1,1.391,"new"
"1602",14,1,0.784,"new"
"1603",14,1,1.399,"new"
"1604",14,1,1.016,"new"
"1605",14,1,0.976,"new"
"1606",14,1,0.854,"old"
"1607",14,1,0.974,"new"
"1608",14,0,1.576,"old"
"1609",14,1,1.406,"new"
"1610",14,1,1.214,"new"
"1611",14,1,1.686,"new"
"1612",14,1,2.688,"old"
"1613",14,1,0.782,"new"
"1614",14,1,0.815,"old"
"1615",14,0,2.103,"old"
"1616",14,1,1.344,"new"
"1617",14,1,2.382,"new"
"1618",14,0,3.934,"old"
"1619",14,1,0.91,"new"
"1620",14,1,0.758,"old"
"1621",14,1,0.776,"old"
"1622",14,1,1.072,"new"
"1623",14,1,3.664,"old"
"1624",14,1,0.736,"new"
"1625",14,0,0.888,"old"
"1626",14,0,0.91,"old"
"1627",14,1,1.167,"new"
"1628",14,1,1.839,"new"
"1629",14,1,0.983,"old"
"1630",14,1,0.687,"new"
"1631",14,0,1,"old"
"1632",14,0,2.736,"old"
"1633",14,0,0.959,"old"
"1634",14,1,0.991,"new"
"1635",14,1,1.519,"new"
"1636",14,1,3.584,"old"
"1637",14,1,0.056,"new"
"1638",14,1,5.28,"new"
"1639",14,1,4.111,"new"
"1640",14,1,1.094,"new"
"1641",14,0,0.863,"old"
"1642",14,0,1.008,"old"
"1643",14,1,0.95,"new"
"1644",14,1,1.687,"old"
"1645",14,1,0.135,"new"
"1646",14,1,5.591,"new"
"1647",14,1,1.182,"old"
"1648",14,1,2.647,"new"
"1649",14,0,4.672,"old"
"1650",14,0,1.438,"old"
"1651",14,1,3.204,"old"
"1652",14,1,4.192,"old"
"1653",14,0,4.926,"old"
"1654",14,0,1.038,"old"
"1655",14,0,1.007,"old"
"1656",14,0,1.23,"old"
"1657",14,1,0.752,"old"
"1658",14,0,2.295,"old"
"1659",14,0,0.807,"old"
"1660",14,1,0.823,"new"
"1661",14,0,1.174,"old"
"1662",14,1,0.975,"new"
"1663",14,1,0.726,"new"
"1664",14,1,2.303,"old"
"1665",14,1,1.535,"new"
"1666",14,1,0.951,"old"
"1667",14,1,1.224,"old"
"1668",14,0,2.296,"old"
"1669",14,0,1.679,"new"
"1670",14,1,1.031,"new"
"1671",14,0,2.223,"old"
"1672",14,1,1.071,"new"
"1673",14,1,1.111,"new"
"1674",14,1,1.271,"new"
"1675",14,1,1.176,"new"
"1676",14,1,1.014,"old"
"1677",14,1,2.423,"old"
"1678",14,1,1.639,"old"
"1679",14,1,1.736,"old"
"1680",14,0,1.119,"old"
"1681",14,1,0.902,"new"
"1682",14,1,0.815,"new"
"1683",14,1,0.895,"new"
"1684",14,1,5.359,"old"
"1685",14,1,0.895,"new"
"1686",14,1,1.839,"new"
"1687",14,1,2.896,"new"
"1688",14,0,1.015,"old"
"1689",14,1,0.878,"new"
"1690",14,0,1.591,"new"
"1691",14,1,1.798,"new"
"1692",14,0,0.744,"old"
"1693",14,1,0.84,"new"
"1694",14,0,1.038,"old"
"1695",14,0,1.232,"old"
"1696",14,1,1.088,"new"
"1697",14,1,0.831,"new"
"1698",14,0,0.832,"old"
"1699",14,1,1.952,"new"
"1700",14,1,1.088,"old"
"1701",14,1,0.822,"old"
"1702",14,0,0.983,"old"
"1703",14,1,1.231,"new"
"1704",14,1,1.902,"new"
"1705",14,1,2.183,"old"
"1706",14,1,1.135,"old"
"1707",14,1,1.08,"old"
"1708",14,0,0.95,"old"
"1709",14,0,0.927,"old"
"1710",14,1,0.727,"new"
"1711",14,1,5.047,"new"
"1712",14,1,0.95,"old"
"1713",14,0,1.135,"old"
"1714",14,1,0.983,"new"
"1715",14,1,0.999,"old"
"1716",14,1,0.792,"new"
"1717",14,0,2.272,"old"
"1718",14,1,1.447,"old"
"1719",14,0,0.976,"old"
"1720",14,0,1.6,"old"
"1721",14,0,2.847,"old"
"1722",14,0,2.072,"new"
"1723",14,1,4.471,"new"
"1724",14,1,0.935,"new"
"1725",14,1,0.832,"new"
"1726",14,1,5.527,"new"
"1727",14,1,1.046,"old"
"1728",14,0,2.56,"old"
"1729",14,0,0.912,"old"
"1730",14,0,1.071,"old"
"1731",14,0,0.928,"old"
"1732",14,1,0.679,"new"
"1733",14,1,1.255,"old"
"1734",14,1,0.807,"new"
"1735",14,1,2.543,"new"
"1736",14,1,0.743,"new"
"1737",14,1,1.462,"new"
"1738",14,1,1.471,"old"
"1739",14,0,1.192,"old"
"1740",14,1,1.382,"new"
"1741",14,0,1.215,"old"
"1742",14,0,1.079,"old"
"1743",14,1,0.903,"old"
"1744",14,0,1.295,"old"
"1745",14,1,1.526,"new"
"1746",14,0,0.855,"old"
"1747",14,1,0.983,"old"
"1748",14,1,0.879,"new"
"1749",14,1,1.495,"new"
"1750",14,0,0.999,"old"
"1751",14,1,0.975,"new"
"1752",14,1,0.976,"old"
"1753",14,1,2.575,"new"
"1754",14,1,1.006,"old"
"1755",14,1,1.48,"old"
"1756",14,0,0.864,"old"
"1757",14,0,0.848,"old"
"1758",14,0,0.862,"old"
"1759",14,0,0.928,"old"
"1760",14,1,1.335,"new"
"1761",14,1,1.591,"old"
"1762",14,1,1.047,"new"
"1763",14,1,5.224,"new"
"1764",14,1,2.439,"old"
"1765",14,1,2.591,"new"
"1766",14,0,0.823,"old"
"1767",14,1,0.743,"new"
"1768",14,1,1.223,"old"
"1769",14,1,1.247,"new"
"1770",14,0,1.199,"old"
"1771",14,1,1.343,"new"
"1772",14,1,1.263,"new"
"1773",14,1,1.056,"new"
"1774",14,1,0.863,"new"
"1775",14,0,1.151,"new"
"1776",14,0,0.934,"old"
"1777",14,1,1.031,"new"
"1778",14,1,1.016,"new"
"1779",14,1,0.719,"new"
"1780",14,1,0.927,"new"
"1781",14,1,1.543,"new"
"1782",14,1,2.438,"new"
"1783",14,1,0.902,"new"
"1784",14,1,1.831,"new"
"1785",14,1,1.159,"new"
"1786",14,1,0.768,"new"
"1787",14,1,0.743,"new"
"1788",14,1,0.751,"new"
"1789",14,1,0.782,"new"
"1790",14,1,1.343,"new"
"1791",14,1,0.871,"old"
"1792",14,1,0.904,"new"
"1793",14,0,0.575,"old"
"1794",14,0,0.863,"old"
"1795",14,1,0.823,"new"
"1796",14,1,1.198,"new"
"1797",14,1,0.871,"new"
"1798",14,1,0.919,"new"
"1799",14,0,0.623,"old"
"1800",14,0,0.8,"old"
"1801",15,0,3.218,"new"
"1802",15,1,0.995,"old"
"1803",15,0,2.265,"old"
"1804",15,1,0.98,"new"
