"","sub","trial","condition","stim","correct","RT"
"3834",20,34,3,0,1,2.51
"3835",20,35,3,1,0,2.07
"3836",20,36,3,0,1,2.07
"3837",20,37,3,0,1,2.73
"3838",20,38,3,0,1,1.75
"3839",20,39,3,0,1,2.29
"3840",20,40,3,1,1,2.18
"3841",20,41,3,0,1,2.28
"3842",20,42,3,0,1,1.75
"3843",20,43,3,1,1,2.29
"3844",20,44,3,1,0,2.08
"3845",20,45,3,0,0,1.64
"3846",20,46,3,1,1,4.16
"3847",20,47,3,1,1,1.86
"3848",20,48,3,0,1,3.06
"3849",20,49,3,1,1,1.85
"3850",20,50,3,1,1,1.35
"3851",20,51,3,1,0,3.81
"3852",20,52,3,1,1,1.41
"3853",20,53,3,0,1,1.52
"3854",20,54,3,0,1,1.86
"3855",20,55,3,0,0,3.6
"3856",20,56,3,0,1,2.29
"3857",20,57,3,1,1,1.19
"3858",20,58,3,0,0,5.69
"3859",20,59,3,1,0,2.5
"3860",20,60,3,0,0,1.75
"3861",20,61,3,0,1,1.53
"3862",20,62,3,0,0,4.37
"3863",20,63,3,1,1,1.63
"3864",20,64,3,1,1,7.75
"3865",20,65,3,0,1,2.18
"3866",20,66,3,1,1,2.94
"3867",20,67,3,1,0,1.84
"3868",20,68,3,0,1,2.95
"3869",20,69,3,0,1,2.29
"3870",20,70,3,0,1,4.37
"3871",20,71,3,0,1,2.18
"3872",20,72,3,0,1,6.23
"3873",20,73,3,1,1,1.63
"3874",20,74,3,0,1,2.95
"3875",20,75,3,0,1,2.62
"3876",20,76,3,1,0,1.19
"3877",20,77,3,1,0,5.57
"3878",20,78,3,1,1,1.41
"3879",20,79,3,0,0,2.62
"3880",20,80,3,0,1,2.08
"3881",20,81,3,0,0,5.14
"3882",20,82,3,1,1,1.19
"3883",20,83,3,0,1,2.07
"3884",20,84,3,0,0,3.06
"3885",20,85,3,1,1,5.24
"3886",20,86,3,1,1,2.94
"3887",20,87,3,1,1,1.63
"3888",20,88,3,1,1,1.85
"3889",20,89,3,1,1,2.61
"3890",20,90,3,0,0,5.25
"3891",20,91,3,1,1,1.85
"3892",20,92,3,1,1,1.52
"3893",20,93,3,1,1,1.3
"3894",20,94,3,1,0,3.49
"3895",20,95,3,1,1,1.63
"3896",20,96,3,1,1,4.91
"3897",20,97,3,0,1,2.4
"3898",20,98,3,0,1,1.63
"3899",20,99,3,1,1,1.74
"3900",20,100,3,1,1,2.07
"3901",20,1,2,0,1,1.95
"3902",20,2,2,0,1,1.53
"3903",20,3,2,0,1,2.18
"3904",20,4,2,0,1,1.75
"3905",20,5,2,0,0,1.64
"3906",20,6,2,0,1,2.51
"3907",20,7,2,0,0,1.75
"3908",20,8,2,0,0,3.06
"3909",20,9,2,0,0,2.29
"3910",20,10,2,0,0,2.51
"3911",20,11,2,0,1,1.85
"3912",20,12,2,0,1,2.18
"3913",20,13,2,0,1,2.29
"3914",20,14,2,0,0,1.97
"3915",20,15,2,0,0,3.49
"3916",20,16,2,0,1,1.96
"3917",20,17,2,0,1,1.85
"3918",20,18,2,0,1,2.39
"3919",20,19,2,0,0,2.19
"3920",20,20,2,0,1,1.41
"3921",20,21,2,0,0,1.64
"3922",20,22,2,0,1,2.61
"3923",20,23,2,0,0,1.96
"3924",20,24,2,0,1,1.85
"3925",20,25,2,0,1,1.97
"3926",20,26,2,0,0,1.96
"3927",20,27,2,0,1,1.97
"3928",20,28,2,0,1,2.29
"3929",20,29,2,0,1,1.86
"3930",20,30,2,0,1,2.07
"3931",20,31,2,0,1,2.4
"3932",20,32,2,0,1,2.18
"3933",20,33,2,0,0,1.64
"3934",20,34,2,0,1,1.64
"3935",20,35,2,0,1,1.42
"3936",20,36,2,0,1,2.41
"3937",20,37,2,0,0,2.29
"3938",20,38,2,0,1,1.63
"3939",20,39,2,0,1,1.74
"3940",20,40,2,0,1,2.18
"3941",20,41,2,0,0,1.42
"3942",20,42,2,0,1,2.29
"3943",20,43,2,0,1,1.64
"3944",20,44,2,0,0,2.3
"3945",20,45,2,0,0,1.53
"3946",20,46,2,0,1,3.17
"3947",20,47,2,0,1,1.64
"3948",20,48,2,0,0,2.94
"3949",20,49,2,0,1,4.26
"3950",20,50,2,0,0,1.64
"3951",20,51,2,1,1,1.96
"3952",20,52,2,1,0,1.41
"3953",20,53,2,1,1,1.63
"3954",20,54,2,1,1,1.52
"3955",20,55,2,1,1,1.19
"3956",20,56,2,1,1,1.85
"3957",20,57,2,1,1,1.3
"3958",20,58,2,1,0,1.85
"3959",20,59,2,1,1,1.19
"3960",20,60,2,1,1,1.52
"3961",20,61,2,1,0,1.52
"3962",20,62,2,1,1,1.08
"3963",20,63,2,1,0,1.96
"3964",20,64,2,1,0,1.08
"3965",20,65,2,1,1,1.3
"3966",20,66,2,1,0,2.72
"3967",20,67,2,1,1,1.42
"3968",20,68,2,1,1,2.5
"3969",20,69,2,1,1,2.07
"3970",20,70,2,1,0,2.28
"3971",20,71,2,1,1,1.52
"3972",20,72,2,1,1,1.97
"3973",20,73,2,1,1,2.5
"3974",20,74,2,1,0,1.52
"3975",20,75,2,1,0,1.85
"3976",20,76,2,1,0,1.85
"3977",20,77,2,1,1,1.74
"3978",20,78,2,1,0,1.41
"3979",20,79,2,1,0,1.63
"3980",20,80,2,1,1,1.85
"3981",20,81,2,1,1,1.3
"3982",20,82,2,1,0,2.07
"3983",20,83,2,1,1,1.63
"3984",20,84,2,1,1,2.28
"3985",20,85,2,1,1,3.16
"3986",20,86,2,1,1,2.28
"3987",20,87,2,1,1,3.92
"3988",20,88,2,1,0,1.3
"3989",20,89,2,1,1,1.63
"3990",20,90,2,1,1,1.52
"3991",20,91,2,1,1,1.96
"3992",20,92,2,1,1,1.84
"3993",20,93,2,1,1,1.63
"3994",20,94,2,1,1,9.06
"3995",20,95,2,1,0,1.96
"3996",20,96,2,1,0,1.74
"3997",20,97,2,1,1,1.52
"3998",20,98,2,1,0,1.96
"3999",20,99,2,1,0,1.19
"4000",20,100,2,1,0,0.86
"4001",22,1,2,0,1,3.83
"4002",22,2,2,0,1,3.16
"4003",22,3,2,0,1,1.96
"4004",22,4,2,0,0,4.37
"4005",22,5,2,0,0,4.05
"4006",22,6,2,0,1,2.73
"4007",22,7,2,0,1,3.72
"4008",22,8,2,0,0,2.4
"4009",22,9,2,0,0,2.73
"4010",22,10,2,0,1,1.86
"4011",22,11,2,0,0,4.37
"4012",22,12,2,0,1,4.37
"4013",22,13,2,0,1,5.57
"4014",22,14,2,0,0,5.03
"4015",22,15,2,0,1,1.41
"4016",22,16,2,0,1,3.16
"4017",22,17,2,0,1,3.71
"4018",22,18,2,0,1,1.96
"4019",22,19,2,0,0,3.27
"4020",22,20,2,0,0,4.37
"4021",22,21,2,0,1,3.7
"4022",22,22,2,0,1,4.92
"4023",22,23,2,0,1,1.96
"4024",22,24,2,0,1,2.84
"4025",22,25,2,0,0,2.61
"4026",22,26,2,0,0,4.69
"4027",22,27,2,0,1,1.85
"4028",22,28,2,0,0,2.4
"4029",22,29,2,0,0,2.29
"4030",22,30,2,0,1,2.07
"4031",22,31,2,0,0,2.73
"4032",22,32,2,0,1,2.18
"4033",22,33,2,0,0,2.3
"4034",22,34,2,0,1,4.7
"4035",22,35,2,0,0,3.5
"4036",22,36,2,0,0,1.96
"4037",22,37,2,0,1,2.19
"4038",22,38,2,0,1,5.47
"4039",22,39,2,0,1,1.63
"4040",22,40,2,0,1,6.67
"4041",22,41,2,0,1,3.6
"4042",22,42,2,0,0,3.71
"4043",22,43,2,0,1,5.35
"4044",22,44,2,0,1,5.25
"4045",22,45,2,0,1,4.04
"4046",22,46,2,0,1,4.59
"4047",22,47,2,0,1,2.83
"4048",22,48,2,0,0,2.62
"4049",22,49,2,0,1,3.83
"4050",22,50,2,0,1,4.7
"4051",22,51,2,1,1,2.39
"4052",22,52,2,1,1,1.3
"4053",22,53,2,1,1,2.28
"4054",22,54,2,1,1,1.74
"4055",22,55,2,1,0,4.14
"4056",22,56,2,1,1,1.3
"4057",22,57,2,1,1,1.96
"4058",22,58,2,1,1,2.72
"4059",22,59,2,1,1,1.19
"4060",22,60,2,1,1,1.53
"4061",22,61,2,1,1,1.52
"4062",22,62,2,1,1,2.72
"4063",22,63,2,1,0,2.07
"4064",22,64,2,1,1,1.52
"4065",22,65,2,1,1,2.07
"4066",22,66,2,1,0,1.96
"4067",22,67,2,1,1,3.6
"4068",22,68,2,1,1,1.63
"4069",22,69,2,1,0,2.06
"4070",22,70,2,1,1,1.3
"4071",22,71,2,1,1,1.64
"4072",22,72,2,1,1,1.85
"4073",22,73,2,1,1,1.41
"4074",22,74,2,1,1,3.05
"4075",22,75,2,1,1,6.44
"4076",22,76,2,1,0,2.29
"4077",22,77,2,1,1,2.39
"4078",22,78,2,1,0,2.72
"4079",22,79,2,1,1,1.85
"4080",22,80,2,1,1,1.53
"4081",22,81,2,1,0,2.39
"4082",22,82,2,1,1,1.52
"4083",22,83,2,1,1,3.05
"4084",22,84,2,1,1,1.63
"4085",22,85,2,1,1,1.96
"4086",22,86,2,1,1,1.85
"4087",22,87,2,1,1,2.83
"4088",22,88,2,1,1,3.71
"4089",22,89,2,1,0,3.82
"4090",22,90,2,1,1,2.61
"4091",22,91,2,1,1,3.6
"4092",22,92,2,1,0,7.54
"4093",22,93,2,1,1,4.91
"4094",22,94,2,1,1,1.85
"4095",22,95,2,1,0,3.16
"4096",22,96,2,1,1,3.28
"4097",22,97,2,1,1,1.85
"4098",22,98,2,1,1,2.72
"4099",22,99,2,1,0,1.85
"4100",22,100,2,1,1,3.49
"4101",22,1,3,0,1,2.18
"4102",22,2,3,1,1,1.85
"4103",22,3,3,1,1,1.41
"4104",22,4,3,0,0,2.95
"4105",22,5,3,0,1,2.51
"4106",22,6,3,0,1,2.17
"4107",22,7,3,1,1,1.41
"4108",22,8,3,0,1,2.95
"4109",22,9,3,1,1,1.19
"4110",22,10,3,1,1,1.52
"4111",22,11,3,1,1,2.4
"4112",22,12,3,1,1,1.08
"4113",22,13,3,1,1,1.19
"4114",22,14,3,0,1,1.85
"4115",22,15,3,0,1,2.29
"4116",22,16,3,1,1,1.52
"4117",22,17,3,1,1,1.74
"4118",22,18,3,1,1,1.19
"4119",22,19,3,0,1,2.51
"4120",22,20,3,0,1,2.72
"4121",22,21,3,0,1,3.72
"4122",22,22,3,1,0,1.63
"4123",22,23,3,0,1,3.38
"4124",22,24,3,1,1,1.85
"4125",22,25,3,1,0,2.94
"4126",22,26,3,0,1,1.74
"4127",22,27,3,0,0,5.02
"4128",22,28,3,1,1,1.96
"4129",22,29,3,0,1,2.08
"4130",22,30,3,1,1,2.4
"4131",22,31,3,0,1,1.31
"4132",22,32,3,0,1,2.18
"4133",22,33,3,1,1,1.08
"4134",22,34,3,0,1,2.19
"4135",22,35,3,0,1,2.51
"4136",22,36,3,1,1,1.85
"4137",22,37,3,1,1,3.27
"4138",22,38,3,0,1,4.47
"4139",22,39,3,1,1,2.5
"4140",22,40,3,1,1,1.08
"4141",22,41,3,1,1,1.85
"4142",22,42,3,1,1,1.85
"4143",22,43,3,0,1,5.79
"4144",22,44,3,1,1,2.17
"4145",22,45,3,0,1,2.51
"4146",22,46,3,0,1,2.5
"4147",22,47,3,0,0,5.36
"4148",22,48,3,0,1,1.2
"4149",22,49,3,0,1,3.06
"4150",22,50,3,0,0,4.26
"4151",22,51,3,1,0,2.39
"4152",22,52,3,1,1,1.19
"4153",22,53,3,0,1,1.75
"4154",22,54,3,0,1,1.53
"4155",22,55,3,0,1,1.64
"4156",22,56,3,0,1,1.64
"4157",22,57,3,0,1,1.52
"4158",22,58,3,0,0,2.29
"4159",22,59,3,1,1,2.07
"4160",22,60,3,0,1,1.64
"4161",22,61,3,0,1,3.17
"4162",22,62,3,1,1,1.3
"4163",22,63,3,1,1,1.19
"4164",22,64,3,1,1,1.96
"4165",22,65,3,1,1,2.18
"4166",22,66,3,0,1,2.73
"4167",22,67,3,0,1,6.01
"4168",22,68,3,0,1,4.92
"4169",22,69,3,0,1,3.39
"4170",22,70,3,0,1,1.53
"4171",22,71,3,1,0,1.52
"4172",22,72,3,0,1,4.27
"4173",22,73,3,0,1,2.94
"4174",22,74,3,1,1,1.3
"4175",22,75,3,1,1,1.41
"4176",22,76,3,1,1,3.27
"4177",22,77,3,0,1,1.64
"4178",22,78,3,0,1,2.18
"4179",22,79,3,1,1,1.19
"4180",22,80,3,0,1,2.4
"4181",22,81,3,1,0,0.1
"4182",22,82,3,1,1,2.29
"4183",22,83,3,1,1,1.08
"4184",22,84,3,0,0,8.75
"4185",22,85,3,0,1,4.37
"4186",22,86,3,1,1,1.63
"4187",22,87,3,1,1,1.41
"4188",22,88,3,1,1,1.74
"4189",22,89,3,1,1,3.16
"4190",22,90,3,1,1,2.4
"4191",22,91,3,0,0,3.93
"4192",22,92,3,1,1,1.19
"4193",22,93,3,1,1,2.72
"4194",22,94,3,1,1,1.41
"4195",22,95,3,1,1,1.3
"4196",22,96,3,0,1,2.07
"4197",22,97,3,0,1,2.29
"4198",22,98,3,1,1,1.74
"4199",22,99,3,0,0,5.57
"4200",22,100,3,1,1,1.52
"4201",23,1,3,0,1,3.71
"4202",23,2,3,0,1,2.06
"4203",23,3,3,1,1,4.36
"4204",23,4,3,1,1,1.19
"4205",23,5,3,0,1,1.86
"4206",23,6,3,1,1,3.92
"4207",23,7,3,0,1,1.41
"4208",23,8,3,0,1,2.73
"4209",23,9,3,0,1,4.15
"4210",23,10,3,1,0,3.05
"4211",23,11,3,0,0,3.05
"4212",23,12,3,1,0,1.63
"4213",23,13,3,1,1,1.19
"4214",23,14,3,1,1,0.86
"4215",23,15,3,1,1,1.74
"4216",23,16,3,0,1,1.85
"4217",23,17,3,1,1,1.3
"4218",23,18,3,0,1,6.01
"4219",23,19,3,1,1,2.17
"4220",23,20,3,1,0,2.18
"4221",23,21,3,0,1,2.29
"4222",23,22,3,1,1,1.96
"4223",23,23,3,0,1,3.06
"4224",23,24,3,1,1,2.18
"4225",23,25,3,1,1,2.94
"4226",23,26,3,0,0,1.85
"4227",23,27,3,0,1,2.18
"4228",23,28,3,0,1,1.41
"4229",23,29,3,1,1,1.63
"4230",23,30,3,1,1,2.18
"4231",23,31,3,0,1,1.85
"4232",23,32,3,0,1,1.41
"4233",23,33,3,1,1,1.52
"4234",23,34,3,0,1,1.52
"4235",23,35,3,0,1,1.63
"4236",23,36,3,0,1,1.41
"4237",23,37,3,0,1,1.52
"4238",23,38,3,1,0,1.96
"4239",23,39,3,0,1,1.3
"4240",23,40,3,0,1,2.07
"4241",23,41,3,1,1,1.63
"4242",23,42,3,1,0,2.17
"4243",23,43,3,1,1,1.63
"4244",23,44,3,0,1,3.82
"4245",23,45,3,0,1,1.52
"4246",23,46,3,0,1,3.49
"4247",23,47,3,0,1,1.85
"4248",23,48,3,1,1,1.52
"4249",23,49,3,0,1,3.93
"4250",23,50,3,0,1,0.99
"4251",23,51,3,0,1,1.08
"4252",23,52,3,1,1,2.39
"4253",23,53,3,0,1,2.61
"4254",23,54,3,0,1,1.63
"4255",23,55,3,1,1,2.17
"4256",23,56,3,1,1,1.08
"4257",23,57,3,0,1,2.29
"4258",23,58,3,0,1,3.27
"4259",23,59,3,0,1,1.52
"4260",23,60,3,0,1,3.27
"4261",23,61,3,0,0,3.82
"4262",23,62,3,0,1,1.52
"4263",23,63,3,0,1,3.05
"4264",23,64,3,1,1,1.63
"4265",23,65,3,1,0,1.52
"4266",23,66,3,1,1,1.3
"4267",23,67,3,1,0,1.09
"4268",23,68,3,0,1,1.74
"4269",23,69,3,0,1,1.3
"4270",23,70,3,0,1,5.59
"4271",23,71,3,1,1,1.85
"4272",23,72,3,0,1,1.19
"4273",23,73,3,1,0,1.19
"4274",23,74,3,0,1,3.93
"4275",23,75,3,1,1,1.3
"4276",23,76,3,0,0,5.68
"4277",23,77,3,0,1,2.51
"4278",23,78,3,0,1,1.31
"4279",23,79,3,1,1,3.6
"4280",23,80,3,1,0,1.3
"4281",23,81,3,1,1,1.08
"4282",23,82,3,0,1,3.16
"4283",23,83,3,1,0,1.52
"4284",23,84,3,1,1,1.85
"4285",23,85,3,1,0,1.3
"4286",23,86,3,0,1,1.74
"4287",23,87,3,1,0,1.3
"4288",23,88,3,1,1,1.3
"4289",23,89,3,1,0,1.85
"4290",23,90,3,1,0,3.38
"4291",23,91,3,1,1,1.52
"4292",23,92,3,1,1,1.41
"4293",23,93,3,1,0,1.3
"4294",23,94,3,1,1,0.75
"4295",23,95,3,1,0,0.97
"4296",23,96,3,0,0,3.27
"4297",23,97,3,1,1,2.39
"4298",23,98,3,0,1,3.05
"4299",23,99,3,1,1,2.39
"4300",23,100,3,1,0,1.31
"4301",23,1,1,1,0,2.29
"4302",23,2,1,1,1,1.3
"4303",23,3,1,1,1,1.3
"4304",23,4,1,1,1,1.08
"4305",23,5,1,1,1,1.08
"4306",23,6,1,1,1,2.5
"4307",23,7,1,1,1,1.52
"4308",23,8,1,1,1,1.52
"4309",23,9,1,1,1,2.18
"4310",23,10,1,1,1,1.31
"4311",23,11,1,1,1,1.41
"4312",23,12,1,1,1,3.05
"4313",23,13,1,1,1,0.97
"4314",23,14,1,1,1,1.41
"4315",23,15,1,1,1,1.74
"4316",23,16,1,1,0,1.85
"4317",23,17,1,1,1,1.85
"4318",23,18,1,1,1,2.29
"4319",23,19,1,1,1,1.08
"4320",23,20,1,1,0,5.36
"4321",23,21,1,1,0,1.3
"4322",23,22,1,1,0,2.28
"4323",23,23,1,1,0,1.2
"4324",23,24,1,1,1,1.09
"4325",23,25,1,1,1,1.3
"4326",23,26,1,1,0,2.28
"4327",23,27,1,1,1,1.19
"4328",23,28,1,1,1,1.42
"4329",23,29,1,1,1,6.33
"4330",23,30,1,1,1,3.81
"4331",23,31,1,1,1,1.19
"4332",23,32,1,1,1,9.07
"4333",23,33,1,1,1,1.19
"4334",23,34,1,1,1,1.52
"4335",23,35,1,1,0,1.52
"4336",23,36,1,1,1,0.86
"4337",23,37,1,1,0,2.08
"4338",23,38,1,1,1,1.31
"4339",23,39,1,1,1,1.3
"4340",23,40,1,1,1,0.97
"4341",23,41,1,1,1,1.08
"4342",23,42,1,1,1,0.76
"4343",23,43,1,1,1,2.17
"4344",23,44,1,1,0,1.3
"4345",23,45,1,1,1,1.74
"4346",23,46,1,1,0,1.08
"4347",23,47,1,1,0,0.97
"4348",23,48,1,1,0,1.19
"4349",23,49,1,1,1,1.3
"4350",23,50,1,1,0,0.86
"4351",23,51,1,0,1,1.96
"4352",23,52,1,0,1,1.63
"4353",23,53,1,0,1,2.3
"4354",23,54,1,0,1,4.14
"4355",23,55,1,0,1,2.39
"4356",23,56,1,0,1,1.19
"4357",23,57,1,0,1,2.07
"4358",23,58,1,0,1,1.3
"4359",23,59,1,0,1,0.98
"4360",23,60,1,0,1,1.42
"4361",23,61,1,0,1,2.72
"4362",23,62,1,0,1,0.97
"4363",23,63,1,0,1,0.97
"4364",23,64,1,0,1,1.63
"4365",23,65,1,0,1,8.08
"4366",23,66,1,0,1,2.29
"4367",23,67,1,0,1,2.4
"4368",23,68,1,0,1,3.27
"4369",23,69,1,0,0,1.95
"4370",23,70,1,0,0,1.96
"4371",23,71,1,0,1,1.41
"4372",23,72,1,0,1,5.36
"4373",23,73,1,0,1,3.71
"4374",23,74,1,0,1,1.41
"4375",23,75,1,0,1,1.63
"4376",23,76,1,0,1,1.74
"4377",23,77,1,0,1,2.29
"4378",23,78,1,0,1,2.07
"4379",23,79,1,0,1,2.07
"4380",23,80,1,0,0,2.94
"4381",23,81,1,0,1,0.76
"4382",23,82,1,0,0,1.86
"4383",23,83,1,0,1,1.3
"4384",23,84,1,0,1,1.74
"4385",23,85,1,0,1,0.86
"4386",23,86,1,0,0,3.28
"4387",23,87,1,0,1,1.41
"4388",23,88,1,0,1,1.74
"4389",23,89,1,0,1,2.51
"4390",23,90,1,0,1,2.83
"4391",23,91,1,0,1,1.63
"4392",23,92,1,0,0,1.63
"4393",23,93,1,0,0,2.07
"4394",23,94,1,0,0,1.96
"4395",23,95,1,0,1,1.52
"4396",23,96,1,0,1,1.74
"4397",23,97,1,0,0,2.83
"4398",23,98,1,0,1,1.3
"4399",23,99,1,0,1,1.74
"4400",23,100,1,0,1,3.6
"4401",24,1,3,1,1,2.18
"4402",24,2,3,1,1,0.98
"4403",24,3,3,0,0,2.4
"4404",24,4,3,0,1,2.95
"4405",24,5,3,0,1,1.74
"4406",24,6,3,0,1,2.18
"4407",24,7,3,0,0,1.96
"4408",24,8,3,0,1,1.74
"4409",24,9,3,0,0,1.97
"4410",24,10,3,1,1,1.41
"4411",24,11,3,1,1,1.08
"4412",24,12,3,1,1,0.86
"4413",24,13,3,1,1,1.19
"4414",24,14,3,0,1,1.63
"4415",24,15,3,0,1,1.63
"4416",24,16,3,1,1,1.08
"4417",24,17,3,1,1,2.07
"4418",24,18,3,0,1,1.85
"4419",24,19,3,0,1,1.64
"4420",24,20,3,1,1,1.41
"4421",24,21,3,1,1,2.07
"4422",24,22,3,1,1,1.08
"4423",24,23,3,0,0,1.85
"4424",24,24,3,1,0,2.39
"4425",24,25,3,1,1,0.97
"4426",24,26,3,0,1,1.75
"4427",24,27,3,1,1,1.08
"4428",24,28,3,1,1,1.19
"4429",24,29,3,0,1,2.29
"4430",24,30,3,0,1,1.41
"4431",24,31,3,1,1,1.19
"4432",24,32,3,1,1,1.52
"4433",24,33,3,1,1,1.08
"4434",24,34,3,0,0,1.96
"4435",24,35,3,0,0,1.97
"4436",24,36,3,0,1,1.2
"4437",24,37,3,0,0,1.96
"4438",24,38,3,1,1,2.39
"4439",24,39,3,1,1,1.52
"4440",24,40,3,1,1,1.64
"4441",24,41,3,1,1,1.08
"4442",24,42,3,1,1,1.3
"4443",24,43,3,0,1,0.98
"4444",24,44,3,1,0,2.28
"4445",24,45,3,0,1,2.29
"4446",24,46,3,1,1,1.19
"4447",24,47,3,0,1,1.52
"4448",24,48,3,0,0,1.64
"4449",24,49,3,0,1,2.07
"4450",24,50,3,0,1,1.3
"4451",24,51,3,1,0,1.86
"4452",24,52,3,1,1,0.97
"4453",24,53,3,0,0,2.07
"4454",24,54,3,0,0,1.31
"4455",24,55,3,1,1,0.98
"4456",24,56,3,1,0,2.83
"4457",24,57,3,0,0,1.85
"4458",24,58,3,1,0,2.08
"4459",24,59,3,1,0,1.74
"4460",24,60,3,1,1,1.3
"4461",24,61,3,0,1,2.19
"4462",24,62,3,1,1,1.85
"4463",24,63,3,0,1,1.85
"4464",24,64,3,0,1,1.86
"4465",24,65,3,1,1,1.41
"4466",24,66,3,0,0,1.86
"4467",24,67,3,1,0,4.15
"4468",24,68,3,1,1,3.82
"4469",24,69,3,1,0,1.63
"4470",24,70,3,0,1,2.18
"4471",24,71,3,1,1,2.18
"4472",24,72,3,1,1,1.53
"4473",24,73,3,1,1,1.64
"4474",24,74,3,0,1,2.4
"4475",24,75,3,0,0,1.86
"4476",24,76,3,1,1,1.41
"4477",24,77,3,0,1,2.07
"4478",24,78,3,0,0,2.29
"4479",24,79,3,1,1,1.3
"4480",24,80,3,1,1,0.86
"4481",24,81,3,1,1,1.3
"4482",24,82,3,0,0,1.2
"4483",24,83,3,0,1,2.4
"4484",24,84,3,1,0,2.83
"4485",24,85,3,0,1,1.74
"4486",24,86,3,0,1,1.52
"4487",24,87,3,0,1,1.42
"4488",24,88,3,1,1,3.71
"4489",24,89,3,1,0,1.74
"4490",24,90,3,0,1,2.39
"4491",24,91,3,0,1,0.98
"4492",24,92,3,0,1,2.4
"4493",24,93,3,1,0,1.08
"4494",24,94,3,0,0,2.95
"4495",24,95,3,0,1,1.19
"4496",24,96,3,1,1,2.07
"4497",24,97,3,0,1,2.08
"4498",24,98,3,0,1,2.51
"4499",24,99,3,0,1,2.62
"4500",24,100,3,1,0,2.61
"4501",24,1,2,0,0,2.5
"4502",24,2,2,0,1,1.96
"4503",24,3,2,0,0,4.37
"4504",24,4,2,0,1,3.83
"4505",24,5,2,0,1,2.29
"4506",24,6,2,0,1,1.96
"4507",24,7,2,0,1,2.61
"4508",24,8,2,0,1,1.96
"4509",24,9,2,0,1,1.85
"4510",24,10,2,0,1,3.27
"4511",24,11,2,0,1,2.51
"4512",24,12,2,0,0,1.96
"4513",24,13,2,0,1,2.29
"4514",24,14,2,0,1,2.29
"4515",24,15,2,0,1,2.51
"4516",24,16,2,0,1,1.63
"4517",24,17,2,0,0,1.53
"4518",24,18,2,0,0,1.96
"4519",24,19,2,0,0,3.71
"4520",24,20,2,0,1,2.29
"4521",24,21,2,0,1,2.62
"4522",24,22,2,0,1,1.86
"4523",24,23,2,0,0,2.62
"4524",24,24,2,0,1,2.07
"4525",24,25,2,0,1,1.63
"4526",24,26,2,0,1,2.61
"4527",24,27,2,0,1,2.51
"4528",24,28,2,0,1,1.41
"4529",24,29,2,0,1,1.42
"4530",24,30,2,0,1,1.52
"4531",24,31,2,0,1,3.82
"4532",24,32,2,0,1,1.64
"4533",24,33,2,0,0,4.48
"4534",24,34,2,0,1,1.52
"4535",24,35,2,0,1,3.06
"4536",24,36,2,0,0,3.28
"4537",24,37,2,0,1,1.86
"4538",24,38,2,0,1,2.18
"4539",24,39,2,0,0,3.17
"4540",24,40,2,0,1,2.4
"4541",24,41,2,0,1,2.62
"4542",24,42,2,0,1,2.18
"4543",24,43,2,0,1,1.63
"4544",24,44,2,0,1,7.44
"4545",24,45,2,0,1,1.19
"4546",24,46,2,0,1,2.4
"4547",24,47,2,0,0,2.18
"4548",24,48,2,0,1,1.41
"4549",24,49,2,0,1,1.52
"4550",24,50,2,0,1,2.29
"4551",24,51,2,1,0,3.05
"4552",24,52,2,1,1,2.07
"4553",24,53,2,1,0,0.86
"4554",24,54,2,1,1,1.74
"4555",24,55,2,1,1,1.63
"4556",24,56,2,1,0,0.86
"4557",24,57,2,1,1,1.3
"4558",24,58,2,1,0,2.07
"4559",24,59,2,1,1,0.97
"4560",24,60,2,1,1,1.53
"4561",24,61,2,1,1,1.3
"4562",24,62,2,1,0,3.93
"4563",24,63,2,1,1,1.19
"4564",24,64,2,1,1,1.52
"4565",24,65,2,1,1,1.41
"4566",24,66,2,1,0,1.19
"4567",24,67,2,1,1,0.86
"4568",24,68,2,1,1,1.3
"4569",24,69,2,1,1,2.51
"4570",24,70,2,1,1,1.52
"4571",24,71,2,1,0,1.41
"4572",24,72,2,1,1,1.41
"4573",24,73,2,1,1,1.3
"4574",24,74,2,1,1,3.38
"4575",24,75,2,1,1,1.19
"4576",24,76,2,1,1,1.42
"4577",24,77,2,1,1,2.29
"4578",24,78,2,1,1,1.52
"4579",24,79,2,1,1,1.63
"4580",24,80,2,1,0,2.3
"4581",24,81,2,1,0,1.52
"4582",24,82,2,1,1,1.52
"4583",24,83,2,1,0,1.3
"4584",24,84,2,1,1,1.85
"4585",24,85,2,1,0,1.52
"4586",24,86,2,1,0,1.64
"4587",24,87,2,1,1,1.19
"4588",24,88,2,1,1,1.63
"4589",24,89,2,1,1,1.85
"4590",24,90,2,1,1,1.3
"4591",24,91,2,1,1,2.17
"4592",24,92,2,1,1,2.07
"4593",24,93,2,1,0,2.29
"4594",24,94,2,1,1,1.42
"4595",24,95,2,1,0,2.83
"4596",24,96,2,1,0,2.72
"4597",24,97,2,1,0,1.09
"4598",24,98,2,1,1,7.75
"4599",24,99,2,1,1,1.41
"4600",24,100,2,1,1,3.28
"4601",25,1,1,1,0,2.51
"4602",25,2,1,1,1,1.64
"4603",25,3,1,1,0,3.83
"4604",25,4,1,1,1,1.85
"4605",25,5,1,1,1,1.63
"4606",25,6,1,1,1,1.52
"4607",25,7,1,1,1,1.52
"4608",25,8,1,1,1,1.63
"4609",25,9,1,1,1,1.19
