"","sub","condition","type","old","response","correct","time"
"15760",4317,"hehe","hetero",1,1,1,2532
"16001",5020,"hehe","hetero",1,1,1,2422
"16002",5020,"hehe","hetero",2,2,1,1188
"16003",5020,"hehe","hetero",1,1,1,1500
"16004",5020,"hehe","hetero",2,2,1,1562
"16005",5020,"hehe","hetero",2,2,1,953
"16006",5020,"hehe","hetero",1,1,1,1469
"16007",5020,"hehe","hetero",1,1,1,1531
"16008",5020,"hehe","hetero",1,1,1,750
"16009",5020,"hehe","hetero",1,1,1,2016
"16010",5020,"hehe","hetero",1,1,1,1250
"16011",5020,"hehe","hetero",2,1,0,1469
"16012",5020,"hehe","hetero",2,2,1,1609
"16013",5020,"hehe","hetero",2,1,0,1015
"16014",5020,"hehe","hetero",2,2,1,1063
"16015",5020,"hehe","hetero",1,1,1,844
"16016",5020,"hehe","hetero",2,2,1,1781
"16017",5020,"hehe","hetero",1,1,1,891
"16018",5020,"hehe","hetero",1,2,0,1406
"16019",5020,"hehe","hetero",2,2,1,953
"16020",5020,"hehe","hetero",1,1,1,1766
"16021",5020,"hehe","hetero",1,2,0,1500
"16022",5020,"hehe","hetero",1,1,1,1016
"16023",5020,"hehe","hetero",2,2,1,1984
"16024",5020,"hehe","hetero",1,1,1,2109
"16025",5020,"hehe","hetero",2,1,0,1406
"16026",5020,"hehe","hetero",1,1,1,2265
"16027",5020,"hehe","hetero",1,1,1,890
"16028",5020,"hehe","hetero",1,1,1,1265
"16029",5020,"hehe","hetero",2,1,0,1140
"16030",5020,"hehe","hetero",1,1,1,1203
"16031",5020,"hehe","hetero",1,2,0,1141
"16032",5020,"hehe","hetero",2,2,1,860
"16033",5020,"hehe","hetero",2,1,0,1344
"16034",5020,"hehe","hetero",2,2,1,1453
"16035",5020,"hehe","hetero",1,1,1,1140
"16036",5020,"hehe","hetero",2,1,0,1250
"16037",5020,"hehe","hetero",1,1,1,953
"16038",5020,"hehe","hetero",1,1,1,1110
"16039",5020,"hehe","hetero",2,1,0,1703
"16040",5020,"hehe","hetero",2,2,1,828
"16041",5020,"hehe","hetero",1,2,0,1609
"16042",5020,"hehe","hetero",2,2,1,703
"16043",5020,"hehe","hetero",1,2,0,1719
"16044",5020,"hehe","hetero",2,2,1,797
"16045",5020,"hehe","hetero",1,2,0,1250
"16046",5020,"hehe","hetero",1,1,1,985
"16047",5020,"hehe","hetero",2,1,0,1109
"16048",5020,"hehe","hetero",1,1,1,1062
"16049",5020,"hehe","hetero",2,2,1,1844
"16050",5020,"hehe","hetero",2,1,0,1453
"16051",5020,"hehe","hetero",1,1,1,875
"16052",5020,"hehe","hetero",1,1,1,1156
"16053",5020,"hehe","hetero",1,2,0,2594
"16054",5020,"hehe","hetero",2,1,0,1125
"16055",5020,"hehe","hetero",1,1,1,969
"16056",5020,"hehe","hetero",1,2,0,1625
"16057",5020,"hehe","hetero",1,1,1,828
"16058",5020,"hehe","hetero",1,1,1,1391
"16059",5020,"hehe","hetero",2,1,0,1172
"16060",5020,"hehe","hetero",2,2,1,985
"16061",5020,"hehe","hetero",2,2,1,1469
"16062",5020,"hehe","hetero",1,1,1,1094
"16063",5020,"hehe","hetero",1,1,1,1484
"16064",5020,"hehe","hetero",2,2,1,922
"16065",5020,"hehe","hetero",1,1,1,890
"16066",5020,"hehe","hetero",1,2,0,1000
"16067",5020,"hehe","hetero",1,1,1,860
"16068",5020,"hehe","hetero",1,1,1,1079
"16069",5020,"hehe","hetero",1,1,1,750
"16070",5020,"hehe","hetero",1,2,0,1140
"16071",5020,"hehe","hetero",1,1,1,656
"16072",5020,"hehe","hetero",2,2,1,1469
"16073",5020,"hehe","hetero",1,1,1,1219
"16074",5020,"hehe","hetero",2,2,1,719
"16075",5020,"hehe","hetero",2,1,0,1844
"16076",5020,"hehe","hetero",1,2,0,953
"16077",5020,"hehe","hetero",2,2,1,1031
"16078",5020,"hehe","hetero",2,1,0,1219
"16079",5020,"hehe","hetero",2,2,1,1047
"16080",5020,"hehe","hetero",2,1,0,1516
"16161",5101,"hehe","hetero",2,1,0,1735
"16162",5101,"hehe","hetero",2,1,0,1563
"16163",5101,"hehe","hetero",1,1,1,3187
"16164",5101,"hehe","hetero",2,2,1,2218
"16165",5101,"hehe","hetero",1,1,1,2125
"16166",5101,"hehe","hetero",1,1,1,968
"16167",5101,"hehe","hetero",1,1,1,922
"16168",5101,"hehe","hetero",2,2,1,4031
"16169",5101,"hehe","hetero",2,2,1,1282
"16170",5101,"hehe","hetero",1,1,1,1407
"16171",5101,"hehe","hetero",1,2,0,2000
"16172",5101,"hehe","hetero",2,2,1,1265
"16173",5101,"hehe","hetero",1,1,1,1422
"16174",5101,"hehe","hetero",1,1,1,1937
"16175",5101,"hehe","hetero",1,1,1,734
"16176",5101,"hehe","hetero",2,2,1,1078
"16177",5101,"hehe","hetero",1,1,1,969
"16178",5101,"hehe","hetero",1,2,0,1906
"16179",5101,"hehe","hetero",2,2,1,1140
"16180",5101,"hehe","hetero",1,2,0,3969
"16181",5101,"hehe","hetero",1,1,1,1407
"16182",5101,"hehe","hetero",1,1,1,2141
"16183",5101,"hehe","hetero",2,2,1,828
"16184",5101,"hehe","hetero",1,1,1,1156
"16185",5101,"hehe","hetero",2,2,1,1328
"16186",5101,"hehe","hetero",1,1,1,1203
"16187",5101,"hehe","hetero",1,1,1,1140
"16188",5101,"hehe","hetero",2,2,1,984
"16189",5101,"hehe","hetero",1,1,1,1984
"16190",5101,"hehe","hetero",1,1,1,813
"16191",5101,"hehe","hetero",1,1,1,985
"16192",5101,"hehe","hetero",1,1,1,2875
"16193",5101,"hehe","hetero",1,2,0,1359
"16194",5101,"hehe","hetero",2,2,1,1656
"16195",5101,"hehe","hetero",1,1,1,1453
"16196",5101,"hehe","hetero",1,1,1,1657
"16197",5101,"hehe","hetero",1,2,0,1078
"16198",5101,"hehe","hetero",1,1,1,1422
"16199",5101,"hehe","hetero",2,2,1,2094
"16200",5101,"hehe","hetero",2,2,1,1140
"16201",5101,"hehe","hetero",2,2,1,1375
"16202",5101,"hehe","hetero",2,2,1,1454
"16203",5101,"hehe","hetero",2,2,1,1922
"16204",5101,"hehe","hetero",1,1,1,1266
"16205",5101,"hehe","hetero",2,2,1,1047
"16206",5101,"hehe","hetero",1,1,1,1422
"16207",5101,"hehe","hetero",1,1,1,2406
"16208",5101,"hehe","hetero",2,2,1,1109
"16209",5101,"hehe","hetero",2,2,1,1953
"16210",5101,"hehe","hetero",2,2,1,1594
"16211",5101,"hehe","hetero",2,2,1,1390
"16212",5101,"hehe","hetero",1,1,1,1109
"16213",5101,"hehe","hetero",1,1,1,984
"16214",5101,"hehe","hetero",1,1,1,750
"16215",5101,"hehe","hetero",1,1,1,797
"16216",5101,"hehe","hetero",2,2,1,2688
"16217",5101,"hehe","hetero",1,1,1,1282
"16218",5101,"hehe","hetero",1,1,1,1672
"16219",5101,"hehe","hetero",1,2,0,2234
"16220",5101,"hehe","hetero",2,2,1,1109
"16221",5101,"hehe","hetero",2,1,0,2015
"16222",5101,"hehe","hetero",1,1,1,937
"16223",5101,"hehe","hetero",1,1,1,906
"16224",5101,"hehe","hetero",2,2,1,4125
"16225",5101,"hehe","hetero",2,2,1,1515
"16226",5101,"hehe","hetero",1,1,1,2735
"16227",5101,"hehe","hetero",1,1,1,1875
"16228",5101,"hehe","hetero",2,1,0,1843
"16229",5101,"hehe","hetero",1,1,1,906
"16230",5101,"hehe","hetero",1,1,1,1375
"16231",5101,"hehe","hetero",1,1,1,765
"16232",5101,"hehe","hetero",2,1,0,5359
"16233",5101,"hehe","hetero",1,1,1,1969
"16234",5101,"hehe","hetero",2,2,1,2406
"16235",5101,"hehe","hetero",1,1,1,1359
"16236",5101,"hehe","hetero",1,1,1,1609
"16237",5101,"hehe","hetero",1,1,1,672
"16238",5101,"hehe","hetero",1,1,1,1875
"16239",5101,"hehe","hetero",1,1,1,1891
"16240",5101,"hehe","hetero",2,1,0,3360
"16481",5501,"hehe","hetero",1,1,1,4422
"16482",5501,"hehe","hetero",2,1,0,1125
"16483",5501,"hehe","hetero",2,2,1,1063
"16484",5501,"hehe","hetero",2,2,1,1157
"16485",5501,"hehe","hetero",1,1,1,1000
"16486",5501,"hehe","hetero",1,1,1,1859
"16487",5501,"hehe","hetero",2,2,1,953
"16488",5501,"hehe","hetero",1,1,1,718
"16489",5501,"hehe","hetero",1,2,0,844
"16490",5501,"hehe","hetero",1,1,1,1110
"16491",5501,"hehe","hetero",1,1,1,1407
"16492",5501,"hehe","hetero",2,2,1,1125
"16493",5501,"hehe","hetero",1,1,1,1329
"16494",5501,"hehe","hetero",1,1,1,1281
"16495",5501,"hehe","hetero",2,2,1,1266
"16496",5501,"hehe","hetero",1,1,1,1703
"16497",5501,"hehe","hetero",1,1,1,1172
"16498",5501,"hehe","hetero",2,2,1,1500
"16499",5501,"hehe","hetero",2,2,1,1313
"16500",5501,"hehe","hetero",2,2,1,2063
"16501",5501,"hehe","hetero",2,2,1,1344
"16502",5501,"hehe","hetero",1,1,1,1484
"16503",5501,"hehe","hetero",2,2,1,1016
"16504",5501,"hehe","hetero",2,2,1,1203
"16505",5501,"hehe","hetero",1,1,1,1172
"16506",5501,"hehe","hetero",2,2,1,2109
"16507",5501,"hehe","hetero",1,1,1,2032
"16508",5501,"hehe","hetero",2,2,1,1157
"16509",5501,"hehe","hetero",1,1,1,1172
"16510",5501,"hehe","hetero",1,1,1,3578
"16511",5501,"hehe","hetero",2,2,1,1703
"16512",5501,"hehe","hetero",2,1,0,1375
"16513",5501,"hehe","hetero",1,1,1,1468
"16514",5501,"hehe","hetero",2,2,1,813
"16515",5501,"hehe","hetero",2,2,1,1156
"16516",5501,"hehe","hetero",1,1,1,1422
"16517",5501,"hehe","hetero",1,1,1,1188
"16518",5501,"hehe","hetero",1,1,1,953
"16519",5501,"hehe","hetero",2,2,1,1312
"16520",5501,"hehe","hetero",2,2,1,1031
"16521",5501,"hehe","hetero",1,1,1,921
"16522",5501,"hehe","hetero",2,2,1,1297
"16523",5501,"hehe","hetero",2,1,0,1640
"16524",5501,"hehe","hetero",1,1,1,969
"16525",5501,"hehe","hetero",1,1,1,2390
"16526",5501,"hehe","hetero",1,1,1,1172
"16527",5501,"hehe","hetero",1,1,1,1703
"16528",5501,"hehe","hetero",2,1,0,1578
"16529",5501,"hehe","hetero",2,2,1,1422
"16530",5501,"hehe","hetero",2,1,0,1047
"16531",5501,"hehe","hetero",1,1,1,1953
"16532",5501,"hehe","hetero",1,1,1,1266
"16533",5501,"hehe","hetero",1,1,1,1187
"16534",5501,"hehe","hetero",2,1,0,2156
"16535",5501,"hehe","hetero",1,1,1,1516
"16536",5501,"hehe","hetero",1,2,0,2031
"16537",5501,"hehe","hetero",2,2,1,1547
"16538",5501,"hehe","hetero",2,2,1,1063
"16539",5501,"hehe","hetero",2,1,0,1719
"16540",5501,"hehe","hetero",2,1,0,1391
"16541",5501,"hehe","hetero",1,1,1,1703
"16542",5501,"hehe","hetero",2,2,1,937
"16543",5501,"hehe","hetero",2,2,1,1422
"16544",5501,"hehe","hetero",1,1,1,1890
"16545",5501,"hehe","hetero",2,2,1,1281
"16546",5501,"hehe","hetero",1,1,1,672
"16547",5501,"hehe","hetero",1,1,1,1422
"16548",5501,"hehe","hetero",2,2,1,1156
"16549",5501,"hehe","hetero",1,1,1,1140
"16550",5501,"hehe","hetero",2,1,0,2765
"16551",5501,"hehe","hetero",1,1,1,1719
"16552",5501,"hehe","hetero",2,2,1,1422
"16553",5501,"hehe","hetero",2,2,1,1359
"16554",5501,"hehe","hetero",2,2,1,1437
"16555",5501,"hehe","hetero",2,2,1,1250
"16556",5501,"hehe","hetero",1,1,1,1000
"16557",5501,"hehe","hetero",1,1,1,656
"16558",5501,"hehe","hetero",2,2,1,2375
"16559",5501,"hehe","hetero",2,2,1,1109
"16560",5501,"hehe","hetero",1,1,1,1484
"17121",6325,"hoho","homo",1,2,0,1875
"17122",6325,"hoho","homo",2,2,1,2156
"17123",6325,"hoho","homo",1,1,1,2828
"17124",6325,"hoho","homo",1,2,0,2516
"17125",6325,"hoho","homo",2,2,1,2422
"17126",6325,"hoho","homo",1,1,1,2297
"17127",6325,"hoho","homo",2,2,1,1953
"17128",6325,"hoho","homo",2,2,1,1766
"17129",6325,"hoho","homo",1,1,1,2140
"17130",6325,"hoho","homo",1,2,0,2734
"17131",6325,"hoho","homo",2,2,1,1422
"17132",6325,"hoho","homo",1,1,1,3157
"17133",6325,"hoho","homo",1,1,1,1953
"17134",6325,"hoho","homo",1,1,1,2438
"17135",6325,"hoho","homo",1,1,1,2360
"17136",6325,"hoho","homo",2,1,0,1609
"17137",6325,"hoho","homo",2,1,0,3031
"17138",6325,"hoho","homo",2,1,0,2704
"17139",6325,"hoho","homo",1,2,0,1735
"17140",6325,"hoho","homo",2,2,1,2968
"17141",6325,"hoho","homo",2,2,1,2344
"17142",6325,"hoho","homo",1,1,1,2250
"17143",6325,"hoho","homo",1,2,0,2172
"17144",6325,"hoho","homo",2,2,1,4797
"17145",6325,"hoho","homo",1,1,1,2453
"17146",6325,"hoho","homo",1,1,1,2296
"17147",6325,"hoho","homo",2,2,1,1906
"17148",6325,"hoho","homo",1,1,1,1985
"17149",6325,"hoho","homo",1,2,0,3937
"17150",6325,"hoho","homo",1,2,0,2094
"17151",6325,"hoho","homo",2,2,1,1860
"17152",6325,"hoho","homo",2,1,0,2016
"17153",6325,"hoho","homo",1,2,0,3141
"17154",6325,"hoho","homo",2,1,0,2875
"17155",6325,"hoho","homo",1,1,1,3203
"17156",6325,"hoho","homo",1,1,1,1594
"17157",6325,"hoho","homo",2,1,0,2094
"17158",6325,"hoho","homo",1,1,1,3016
"17159",6325,"hoho","homo",1,1,1,2578
"17160",6325,"hoho","homo",2,2,1,2641
"17161",6325,"hoho","homo",1,2,0,2171
"17162",6325,"hoho","homo",2,2,1,3782
"17163",6325,"hoho","homo",2,2,1,2250
"17164",6325,"hoho","homo",1,1,1,1609
"17165",6325,"hoho","homo",1,1,1,2000
"17166",6325,"hoho","homo",1,1,1,3359
"17167",6325,"hoho","homo",1,1,1,1437
"17168",6325,"hoho","homo",1,2,0,1594
"17169",6325,"hoho","homo",2,2,1,2203
"17170",6325,"hoho","homo",2,2,1,1157
"17171",6325,"hoho","homo",1,2,0,9625
"17172",6325,"hoho","homo",2,2,1,2141
"17173",6325,"hoho","homo",1,1,1,11360
"17174",6325,"hoho","homo",1,1,1,2156
"17175",6325,"hoho","homo",2,1,0,2687
"17176",6325,"hoho","homo",1,2,0,2968
"17177",6325,"hoho","homo",1,1,1,3125
"17178",6325,"hoho","homo",2,2,1,1907
"17179",6325,"hoho","homo",2,2,1,4047
"17180",6325,"hoho","homo",2,2,1,3750
"17181",6325,"hoho","homo",1,2,0,6125
"17182",6325,"hoho","homo",1,1,1,6672
"17183",6325,"hoho","homo",2,2,1,3203
"17184",6325,"hoho","homo",1,1,1,3031
"17185",6325,"hoho","homo",1,1,1,7265
"17186",6325,"hoho","homo",2,1,0,5125
"17187",6325,"hoho","homo",2,2,1,3437
"17188",6325,"hoho","homo",1,2,0,2875
"17189",6325,"hoho","homo",1,2,0,4375
"17190",6325,"hoho","homo",1,1,1,4828
"17191",6325,"hoho","homo",1,1,1,2406
"17192",6325,"hoho","homo",2,2,1,2125
"17193",6325,"hoho","homo",2,1,0,5094
"17194",6325,"hoho","homo",2,1,0,5422
"17195",6325,"hoho","homo",2,1,0,5078
"17196",6325,"hoho","homo",2,2,1,2094
"17197",6325,"hoho","homo",2,2,1,2516
"17198",6325,"hoho","homo",1,2,0,8250
"17199",6325,"hoho","homo",1,1,1,2625
"17200",6325,"hoho","homo",1,1,1,2734
"17281",6380,"hehe","hetero",1,1,1,3828
"17282",6380,"hehe","hetero",2,2,1,2828
"17283",6380,"hehe","hetero",2,2,1,797
"17284",6380,"hehe","hetero",2,2,1,1500
"17285",6380,"hehe","hetero",1,2,0,3469
"17286",6380,"hehe","hetero",2,2,1,1937
"17287",6380,"hehe","hetero",1,1,1,1156
"17288",6380,"hehe","hetero",2,2,1,969
"17289",6380,"hehe","hetero",2,2,1,1187
"17290",6380,"hehe","hetero",2,2,1,875
"17291",6380,"hehe","hetero",1,1,1,2531
"17292",6380,"hehe","hetero",1,1,1,1172
"17293",6380,"hehe","hetero",2,2,1,984
"17294",6380,"hehe","hetero",2,2,1,1312
"17295",6380,"hehe","hetero",1,1,1,1313
"17296",6380,"hehe","hetero",2,2,1,891
"17297",6380,"hehe","hetero",1,2,0,6532
"17298",6380,"hehe","hetero",2,2,1,1547
"17299",6380,"hehe","hetero",1,1,1,1500
"17300",6380,"hehe","hetero",2,2,1,1391
"17301",6380,"hehe","hetero",1,1,1,1547
"17302",6380,"hehe","hetero",1,1,1,3109
"17303",6380,"hehe","hetero",2,2,1,953
"17304",6380,"hehe","hetero",2,2,1,953
"17305",6380,"hehe","hetero",2,2,1,922
"17306",6380,"hehe","hetero",2,2,1,3687
"17307",6380,"hehe","hetero",2,2,1,891
"17308",6380,"hehe","hetero",1,1,1,1094
"17309",6380,"hehe","hetero",2,2,1,703
"17310",6380,"hehe","hetero",2,2,1,1907
"17311",6380,"hehe","hetero",1,1,1,1625
"17312",6380,"hehe","hetero",2,2,1,1453
"17313",6380,"hehe","hetero",1,1,1,1718
"17314",6380,"hehe","hetero",2,2,1,1234
"17315",6380,"hehe","hetero",1,1,1,1594
"17316",6380,"hehe","hetero",2,2,1,3063
"17317",6380,"hehe","hetero",1,1,1,4079
"17318",6380,"hehe","hetero",2,2,1,2797
"17319",6380,"hehe","hetero",1,1,1,1078
"17320",6380,"hehe","hetero",1,1,1,1110
"17321",6380,"hehe","hetero",1,1,1,719
"17322",6380,"hehe","hetero",1,1,1,1828
"17323",6380,"hehe","hetero",1,1,1,1156
"17324",6380,"hehe","hetero",1,2,0,4406
"17325",6380,"hehe","hetero",1,1,1,1344
"17326",6380,"hehe","hetero",1,1,1,2593
"17327",6380,"hehe","hetero",2,2,1,1140
"17328",6380,"hehe","hetero",2,2,1,4265
"17329",6380,"hehe","hetero",2,2,1,1734
"17330",6380,"hehe","hetero",1,2,0,5578
"17331",6380,"hehe","hetero",1,1,1,984
"17332",6380,"hehe","hetero",1,1,1,906
"17333",6380,"hehe","hetero",2,2,1,2687
"17334",6380,"hehe","hetero",2,2,1,797
"17335",6380,"hehe","hetero",1,1,1,2219
"17336",6380,"hehe","hetero",2,2,1,3937
"17337",6380,"hehe","hetero",2,2,1,1375
"17338",6380,"hehe","hetero",2,2,1,3157
"17339",6380,"hehe","hetero",2,2,1,766
"17340",6380,"hehe","hetero",1,2,0,4687
"17341",6380,"hehe","hetero",1,1,1,2343
"17342",6380,"hehe","hetero",2,2,1,1281
"17343",6380,"hehe","hetero",1,1,1,3125
"17344",6380,"hehe","hetero",2,2,1,875
"17345",6380,"hehe","hetero",2,1,0,4391
"17346",6380,"hehe","hetero",1,1,1,2860
"17347",6380,"hehe","hetero",2,2,1,1516
"17348",6380,"hehe","hetero",2,2,1,2860
"17349",6380,"hehe","hetero",1,1,1,1047
"17350",6380,"hehe","hetero",1,1,1,1187
"17351",6380,"hehe","hetero",1,1,1,1453
"17352",6380,"hehe","hetero",1,1,1,1281
"17353",6380,"hehe","hetero",1,1,1,1718
"17354",6380,"hehe","hetero",2,2,1,1437
"17355",6380,"hehe","hetero",1,1,1,3313
"17356",6380,"hehe","hetero",2,2,1,1891
"17357",6380,"hehe","hetero",2,2,1,938
"17358",6380,"hehe","hetero",1,1,1,1266
"17359",6380,"hehe","hetero",2,2,1,1125
"17360",6380,"hehe","hetero",2,2,1,1750
"17601",6886,"hoho","homo",2,2,1,2860
"17602",6886,"hoho","homo",1,1,1,4172
"17603",6886,"hoho","homo",1,1,1,5828
"17604",6886,"hoho","homo",2,2,1,1578
"17605",6886,"hoho","homo",1,2,0,2016
"17606",6886,"hoho","homo",2,2,1,2375
"17607",6886,"hoho","homo",1,2,0,2640
"17608",6886,"hoho","homo",1,1,1,969
"17609",6886,"hoho","homo",1,2,0,3704
"17610",6886,"hoho","homo",1,1,1,3609
"17611",6886,"hoho","homo",1,2,0,2875
"17612",6886,"hoho","homo",2,1,0,4562
"17613",6886,"hoho","homo",1,1,1,1484
"17614",6886,"hoho","homo",2,1,0,3078
"17615",6886,"hoho","homo",1,1,1,1640
"17616",6886,"hoho","homo",1,1,1,2031
"17617",6886,"hoho","homo",1,1,1,4000
"17618",6886,"hoho","homo",1,2,0,969
"17619",6886,"hoho","homo",1,1,1,1562
"17620",6886,"hoho","homo",2,2,1,2594
"17621",6886,"hoho","homo",1,1,1,3531
"17622",6886,"hoho","homo",1,1,1,1390
"17623",6886,"hoho","homo",2,1,0,1344
"17624",6886,"hoho","homo",2,2,1,2891
"17625",6886,"hoho","homo",1,2,0,1250
"17626",6886,"hoho","homo",2,2,1,828
"17627",6886,"hoho","homo",2,1,0,1688
"17628",6886,"hoho","homo",1,2,0,2547
"17629",6886,"hoho","homo",1,1,1,4000
"17630",6886,"hoho","homo",1,1,1,1469
"17631",6886,"hoho","homo",1,1,1,2109
"17632",6886,"hoho","homo",2,1,0,3172
"17633",6886,"hoho","homo",2,2,1,1219
"17634",6886,"hoho","homo",2,1,0,984
"17635",6886,"hoho","homo",1,2,0,1109
"17636",6886,"hoho","homo",2,1,0,1516
"17637",6886,"hoho","homo",2,2,1,2766
"17638",6886,"hoho","homo",1,2,0,2875
"17639",6886,"hoho","homo",2,2,1,2844
"17640",6886,"hoho","homo",1,1,1,2828
"17641",6886,"hoho","homo",1,1,1,1360
"17642",6886,"hoho","homo",1,2,0,812
"17643",6886,"hoho","homo",2,2,1,2250
"17644",6886,"hoho","homo",1,1,1,1953
"17645",6886,"hoho","homo",2,1,0,3891
"17646",6886,"hoho","homo",2,2,1,937
"17647",6886,"hoho","homo",1,2,0,1750
"17648",6886,"hoho","homo",2,2,1,828
"17649",6886,"hoho","homo",1,1,1,985
"17650",6886,"hoho","homo",1,1,1,968
"17651",6886,"hoho","homo",2,2,1,1781
"17652",6886,"hoho","homo",1,1,1,2391
"17653",6886,"hoho","homo",1,2,0,2704
"17654",6886,"hoho","homo",2,1,0,1141
"17655",6886,"hoho","homo",2,2,1,2000
"17656",6886,"hoho","homo",2,2,1,1516
"17657",6886,"hoho","homo",2,2,1,1281
"17658",6886,"hoho","homo",2,2,1,1360
"17659",6886,"hoho","homo",2,2,1,1282
"17660",6886,"hoho","homo",1,2,0,1093
"17661",6886,"hoho","homo",2,1,0,969
"17662",6886,"hoho","homo",2,2,1,1250
"17663",6886,"hoho","homo",1,2,0,2328
"17664",6886,"hoho","homo",1,1,1,3156
"17665",6886,"hoho","homo",1,2,0,2593
"17666",6886,"hoho","homo",1,1,1,1391
"17667",6886,"hoho","homo",1,2,0,1438
"17668",6886,"hoho","homo",1,1,1,891
"17669",6886,"hoho","homo",2,2,1,3297
"17670",6886,"hoho","homo",1,2,0,2219
"17671",6886,"hoho","homo",2,2,1,953
"17672",6886,"hoho","homo",1,2,0,969
"17673",6886,"hoho","homo",1,2,0,1172
"17674",6886,"hoho","homo",1,2,0,3094
"17675",6886,"hoho","homo",1,2,0,2687
"17676",6886,"hoho","homo",1,2,0,734
"17677",6886,"hoho","homo",2,2,1,1328
"17678",6886,"hoho","homo",1,2,0,1266
"17679",6886,"hoho","homo",1,2,0,2625
"17680",6886,"hoho","homo",1,2,0,3500
"17761",7068,"hehe","hetero",1,1,1,1594
"17762",7068,"hehe","hetero",2,2,1,1562
"17763",7068,"hehe","hetero",1,1,1,1609
"17764",7068,"hehe","hetero",2,2,1,890
"17765",7068,"hehe","hetero",2,2,1,1156
"17766",7068,"hehe","hetero",1,1,1,1781
"17767",7068,"hehe","hetero",2,2,1,1234
"17768",7068,"hehe","hetero",2,2,1,1125
"17769",7068,"hehe","hetero",2,2,1,1297
"17770",7068,"hehe","hetero",2,2,1,1281
"17771",7068,"hehe","hetero",1,1,1,843
"17772",7068,"hehe","hetero",1,2,0,1969
"17773",7068,"hehe","hetero",1,1,1,922
"17774",7068,"hehe","hetero",1,1,1,828
"17775",7068,"hehe","hetero",1,1,1,1375
"17776",7068,"hehe","hetero",2,2,1,1297
"17777",7068,"hehe","hetero",1,1,1,781
"17778",7068,"hehe","hetero",1,1,1,1687
"17779",7068,"hehe","hetero",1,1,1,953
"17780",7068,"hehe","hetero",2,2,1,1046
"17781",7068,"hehe","hetero",1,1,1,797
"17782",7068,"hehe","hetero",1,1,1,1328
"17783",7068,"hehe","hetero",1,1,1,1469
"17784",7068,"hehe","hetero",2,2,1,1062
"17785",7068,"hehe","hetero",2,2,1,766
"17786",7068,"hehe","hetero",2,2,1,953
"17787",7068,"hehe","hetero",1,1,1,1204
"17788",7068,"hehe","hetero",1,1,1,1235
"17789",7068,"hehe","hetero",2,2,1,1110
"17790",7068,"hehe","hetero",2,2,1,984
"17791",7068,"hehe","hetero",1,1,1,1219
"17792",7068,"hehe","hetero",2,2,1,922
"17793",7068,"hehe","hetero",2,2,1,1625
"17794",7068,"hehe","hetero",1,1,1,1485
"17795",7068,"hehe","hetero",2,2,1,1047
"17796",7068,"hehe","hetero",2,2,1,1500
"17797",7068,"hehe","hetero",2,2,1,2438
"17798",7068,"hehe","hetero",1,1,1,985
"17799",7068,"hehe","hetero",1,1,1,1219
"17800",7068,"hehe","hetero",1,1,1,1390
"17801",7068,"hehe","hetero",1,1,1,3015
"17802",7068,"hehe","hetero",2,1,0,2547
"17803",7068,"hehe","hetero",1,1,1,1312
"17804",7068,"hehe","hetero",1,1,1,1765
"17805",7068,"hehe","hetero",2,2,1,797
"17806",7068,"hehe","hetero",2,2,1,1313
"17807",7068,"hehe","hetero",1,1,1,1015
"17808",7068,"hehe","hetero",1,1,1,1250
"17809",7068,"hehe","hetero",2,2,1,1110
"17810",7068,"hehe","hetero",2,2,1,1579
"17811",7068,"hehe","hetero",1,1,1,1735
"17812",7068,"hehe","hetero",1,1,1,1578
"17813",7068,"hehe","hetero",2,2,1,1250
"17814",7068,"hehe","hetero",2,2,1,703
"17815",7068,"hehe","hetero",2,2,1,1032
"17816",7068,"hehe","hetero",2,2,1,735
"17817",7068,"hehe","hetero",1,1,1,1219
"17818",7068,"hehe","hetero",1,1,1,1235
"17819",7068,"hehe","hetero",2,2,1,1031
"17820",7068,"hehe","hetero",2,2,1,1422
"17821",7068,"hehe","hetero",2,2,1,828
"17822",7068,"hehe","hetero",1,1,1,1000
"17823",7068,"hehe","hetero",1,2,0,2296
"17824",7068,"hehe","hetero",2,1,0,938
"17825",7068,"hehe","hetero",2,2,1,891
"17826",7068,"hehe","hetero",2,2,1,844
"17827",7068,"hehe","hetero",1,1,1,1359
"17828",7068,"hehe","hetero",1,1,1,875
"17829",7068,"hehe","hetero",2,2,1,2391
"17830",7068,"hehe","hetero",2,2,1,782
"17831",7068,"hehe","hetero",2,2,1,1375
"17832",7068,"hehe","hetero",1,1,1,1562
"17833",7068,"hehe","hetero",2,2,1,1250
"17834",7068,"hehe","hetero",1,1,1,1546
"17835",7068,"hehe","hetero",2,2,1,750
"17836",7068,"hehe","hetero",1,1,1,1312
"17837",7068,"hehe","hetero",1,2,0,1140
"17838",7068,"hehe","hetero",2,2,1,984
"17839",7068,"hehe","hetero",1,2,0,1547
"17840",7068,"hehe","hetero",1,1,1,1546
"17921",7190,"hehe","hetero",2,2,1,3062
"17922",7190,"hehe","hetero",1,1,1,1140
"17923",7190,"hehe","hetero",1,1,1,1344
"17924",7190,"hehe","hetero",2,2,1,813
"17925",7190,"hehe","hetero",1,1,1,1688
"17926",7190,"hehe","hetero",2,2,1,937
"17927",7190,"hehe","hetero",1,1,1,1828
"17928",7190,"hehe","hetero",1,1,1,1328
