SubID;setno;condition;testorder;word;respond;wordtype;answertype;correct;RT;datatype;dataoldnew
132;1;LF;132;TAKOZ;m;old;new;0;0.9122;online;online
132;1;LF;133;SÃœLÃœN;m;old;new;0;0.8448;online;online
132;1;LF;134;BÃœYÃœ;m;new;new;1;1.012;online;online
132;1;LF;135;ONURSUZ;m;old;new;0;15.332;online;online
132;1;LF;136;ÅAHANE;m;new;new;1;11.097;online;online
132;1;LF;137;FÃœZE;z;old;old;1;10.835;online;online
132;1;LF;138;FAZLALIK;m;old;new;0;16.135;online;online
132;1;LF;139;GICIRTI;m;old;new;0;11.772;online;online
132;1;LF;140;PARKE;m;new;new;1;0.7841;online;online
132;1;LF;141;FÄ°NCAN;m;new;new;1;0.9274;online;online
132;1;LF;142;HAYTA;z;old;old;1;11.954;online;online
132;1;LF;143;TERSLÄ°K;m;new;new;1;13.561;online;online
132;1;LF;144;MUAF;m;new;new;1;10.145;online;online
132;1;LF;145;ÃœÅENGEÃ‡;z;old;old;1;0.9794;online;online
132;1;LF;146;AJAN;m;old;new;0;14.207;online;online
132;1;LF;147;BÄ°LÄ°MCÄ°;m;new;new;1;0.8322;online;online
132;1;LF;148;ÅAMATA;z;new;old;0;27.156;online;online
132;1;LF;149;Ã‡Ã–MLEK;m;new;new;1;1.327;online;online
132;1;LF;150;BENCÄ°L;m;old;new;0;36.728;online;online
132;2;HF;1;BÄ°TKÄ°;m;new;new;1;37.302;online;online
132;2;HF;2;PARMAK;m;new;new;1;0.9681;online;online
132;2;HF;3;KAS;m;new;new;1;0.9349;online;online
132;2;HF;4;Ã‡ABUK;m;new;new;1;17.228;online;online
132;2;HF;5;MARKA;m;new;new;1;10.033;online;online
132;2;HF;6;PENCERE;z;old;old;1;11.111;online;online
132;2;HF;7;AYAKKABI;m;new;new;1;19.026;online;online
132;2;HF;8;UZAK;m;new;new;1;16.613;online;online
132;2;HF;9;KAPAK;m;old;new;0;12.104;online;online
132;2;HF;10;Ã–RNEK;z;new;old;0;10.335;online;online
132;2;HF;11;MUTLULUK;z;old;old;1;0.8645;online;online
132;2;HF;12;Ã‡ERÃ‡EVE;z;old;old;1;35.427;online;online
132;2;HF;13;YORGUN;m;old;new;0;27.119;online;online
132;2;HF;14;KAÅIK;m;old;new;0;11.438;online;online
132;2;HF;15;YARIÅ;z;old;old;1;14.633;online;online
132;2;HF;16;HÄ°ZMET;z;old;old;1;13.822;online;online
132;2;HF;17;YARIM;z;old;old;1;17.288;online;online
132;2;HF;18;YANGIN;z;old;old;1;37.135;online;online
132;2;HF;19;BÃ–LÃœM;m;new;new;1;16.852;online;online
132;2;HF;20;DUDAK;z;old;old;1;0.749;online;online
132;2;HF;21;KAYIP;z;new;old;0;22.919;online;online
132;2;HF;22;YALAN;z;old;old;1;32.939;online;online
132;2;HF;23;BÄ°LGÄ°;z;new;old;0;18.905;online;online
132;2;HF;24;KAPI;m;new;new;1;24.507;online;online
132;2;HF;25;KURAL;m;old;new;0;10.095;online;online
132;2;HF;26;PATRON;m;new;new;1;0.7523;online;online
132;2;HF;27;SOÄUK;z;old;old;1;0.8754;online;online
132;2;HF;28;PETROL;m;new;new;1;10.598;online;online
132;2;HF;29;MEDYA;z;new;old;0;0.9344;online;online
132;2;HF;30;GÄ°YSÄ°;z;new;old;0;0.9294;online;online
132;2;HF;31;AHÅAP;z;old;old;1;12.851;online;online
132;2;HF;32;AÄ°LE;z;old;old;1;0.7055;online;online
132;2;HF;33;MEMUR;m;new;new;1;10.411;online;online
132;2;HF;34;SUÃ‡;m;new;new;1;0.812;online;online
132;2;HF;35;HABER;z;old;old;1;0.6259;online;online
132;2;HF;36;FOTOÄRAF;z;old;old;1;13.192;online;online
132;2;HF;37;Ä°Ã‡KÄ°;m;new;new;1;11.134;online;online
132;2;HF;38;GEMÄ°;m;new;new;1;0.8439;online;online
132;2;HF;39;ORMAN;m;new;new;1;13.807;online;online
132;2;HF;40;SEVGÄ°LÄ°;z;old;old;1;0.7494;online;online
132;2;HF;41;Ä°NSANLIK;z;old;old;1;13.024;online;online
132;2;HF;42;SÃœT;z;old;old;1;11.681;online;online
132;2;HF;43;ALKOL;m;new;new;1;10.261;online;online
132;2;HF;44;SOS;m;new;new;1;0.813;online;online
132;2;HF;45;Ã‡Ä°Ã‡EK;z;new;old;0;0.862;online;online
132;2;HF;46;TÃœKETÄ°M;z;old;old;1;10.791;online;online
132;2;HF;47;TAZE;z;new;old;0;30.531;online;online
132;2;HF;48;KIRMIZI;z;old;old;1;10.181;online;online
132;2;HF;49;CÄ°HAZ;m;new;new;1;16.489;online;online
132;2;HF;50;OTEL;m;new;new;1;0.8158;online;online
132;2;HF;51;STANDART;m;old;new;0;12.499;online;online
132;2;HF;52;YARDIM;z;old;old;1;0.9869;online;online
132;2;HF;53;MAAÅ;z;old;old;1;0.7945;online;online
132;2;HF;54;ÃœRETÄ°CÄ°;m;new;new;1;40.976;online;online
132;2;HF;55;KORKU;m;new;new;1;22.235;online;online
132;2;HF;56;SALON;z;new;old;0;11.315;online;online
132;2;HF;57;GAZETE;z;old;old;1;0.6453;online;online
132;2;HF;58;SARAY;m;new;new;1;1.022;online;online
132;2;HF;59;UN;m;new;new;1;0.6603;online;online
132;2;HF;60;Ä°LGÄ°;z;old;old;1;0.713;online;online
132;2;HF;61;TOZ;m;new;new;1;11.176;online;online
132;2;HF;62;KÄ°TAP;z;old;old;1;0.7917;online;online
132;2;HF;63;PÄ°RÄ°NÃ‡;m;new;new;1;0.7289;online;online
132;2;HF;64;Ä°YÄ°;z;old;old;1;0.9607;online;online
132;2;HF;65;BALIK;m;new;new;1;11.459;online;online
132;2;HF;66;NEFES;m;new;new;1;11.642;online;online
132;2;HF;67;RÃœZGÃ‚R;z;old;old;1;0.7089;online;online
132;2;HF;68;HAYAT;z;old;old;1;10.185;online;online
132;2;HF;69;Ä°ÅARET;z;new;old;0;10.813;online;online
132;2;HF;70;Ã‡OCUK;z;old;old;1;0.9274;online;online
132;2;HF;71;ET;m;new;new;1;0.8515;online;online
132;2;HF;72;KULAK;m;new;new;1;1.508;online;online
132;2;HF;73;CEVAP;z;old;old;1;12.475;online;online
132;2;HF;74;ELEKTRÄ°K;m;new;new;1;0.9414;online;online
132;2;HF;75;HAYVAN;m;new;new;1;0.9008;online;online
132;2;HF;76;ARKADAÅ;z;old;old;1;0.6939;online;online
132;2;HF;77;TEHLÄ°KE;z;old;old;1;11.671;online;online
132;2;HF;78;MEYVE;z;old;old;1;0.7464;online;online
132;2;HF;79;CADDE;z;old;old;1;21.571;online;online
132;2;HF;80;UYKU;z;new;old;0;0.741;online;online
132;2;HF;81;EKRAN;m;new;new;1;0.8631;online;online
132;2;HF;82;YAÄMUR;z;old;old;1;13.107;online;online
132;2;HF;83;AYNA;z;old;old;1;25.632;online;online
132;2;HF;84;HATA;z;old;old;1;0.8441;online;online
132;2;HF;85;TRAFÄ°K;m;old;new;0;12.075;online;online
132;2;HF;86;EKONOMÄ°;z;old;old;1;0.9286;online;online
132;2;HF;87;AKIL;z;old;old;1;0.6865;online;online
132;2;HF;88;MASA;z;old;old;1;11.967;online;online
132;2;HF;89;DEDE;m;new;new;1;16.949;online;online
132;2;HF;90;SANATÃ‡I;z;old;old;1;0.8488;online;online
132;2;HF;91;RADYO;z;old;old;1;13.239;online;online
132;2;HF;92;ZAMAN;z;new;old;0;0.9559;online;online
132;2;HF;93;ALTIN;m;new;new;1;1.121;online;online
132;2;HF;94;RAKÄ°P;m;old;new;0;0.9196;online;online
132;2;HF;95;KÃœLTÃœR;m;new;new;1;0.9676;online;online
132;2;HF;96;HASTAHANE;m;new;new;1;1.049;online;online
132;2;HF;97;EV;z;new;old;0;11.002;online;online
132;2;HF;98;ALET;m;new;new;1;14.109;online;online
132;2;HF;99;CÄ°NAYET;z;old;old;1;17.649;online;online
132;2;HF;100;GÃœL;m;new;new;1;10.138;online;online
132;2;HF;101;GÃœRÃœLTÃœ;m;new;new;1;22.132;online;online
132;2;HF;102;SES;m;new;new;1;11.147;online;online
132;2;HF;103;ETKEN;m;old;new;0;14.168;online;online
132;2;HF;104;TELEVÄ°ZYON;z;old;old;1;0.8563;online;online
132;2;HF;105;FUAR;m;old;new;0;0.7936;online;online
132;2;HF;106;Ä°DEAL;m;old;new;0;0.8639;online;online
132;2;HF;107;BAÅARI;z;new;old;0;0.9749;online;online
132;2;HF;108;KUÅ;m;old;new;0;24.278;online;online
132;2;HF;109;RAKAM;m;new;new;1;10.879;online;online
132;2;HF;110;KÃ‚ÄIT;z;old;old;1;0.8008;online;online
132;2;HF;111;DÄ°N;z;old;old;1;0.6976;online;online
132;2;HF;112;DERÄ°;m;new;new;1;17.862;online;online
132;2;HF;113;Ã–LÃœM;z;old;old;1;25.408;online;online
132;2;HF;114;HUKUK;z;old;old;1;1.502;online;online
132;2;HF;115;TAHTA;z;new;old;0;11.612;online;online
132;2;HF;116;SÄ°NEMA;z;old;old;1;23.455;online;online
132;2;HF;117;Ã–LÃœ;z;old;old;1;0.5645;online;online
132;2;HF;118;EÅYA;z;new;old;0;9.449;online;online
132;2;HF;119;BAYRAM;m;new;new;1;0.9257;online;online
132;2;HF;120;MEKTUP;m;new;new;1;0.7933;online;online
132;2;HF;121;UZUN;m;new;new;1;0.8305;online;online
132;2;HF;122;YAVRU;z;old;old;1;0.713;online;online
132;2;HF;123;REKLÃ‚M;z;new;old;0;0.8173;online;online
132;2;HF;124;DERT;z;new;old;0;20.586;online;online
132;2;HF;125;ÃœCRET;m;new;new;1;11.963;online;online
132;2;HF;126;DELÄ°K;m;old;new;0;0.961;online;online
132;2;HF;127;ÅEKER;m;new;new;1;13.762;online;online
132;2;HF;128;LOKANTA;m;old;new;0;0.7544;online;online
132;2;HF;129;KEMÄ°K;m;old;new;0;0.8079;online;online
132;2;HF;130;KADIN;z;old;old;1;0.626;online;online
132;2;HF;131;OKUL;m;old;new;0;11.463;online;online
132;2;HF;132;VARLIK;z;old;old;1;0.6869;online;online
132;2;HF;133;UYARI;m;new;new;1;11.631;online;online
132;2;HF;134;DEVLET;m;new;new;1;11.814;online;online
132;2;HF;135;BABA;m;new;new;1;0.8626;online;online
132;2;HF;136;SU;z;old;old;1;0.9291;online;online
132;2;HF;137;GÃ–LGE;z;old;old;1;4.614;online;online
132;2;HF;138;TANE;m;new;new;1;0.7723;online;online
132;2;HF;139;ZARAR;m;new;new;1;0.9319;online;online
132;2;HF;140;MÃœZÄ°K;z;old;old;1;23.216;online;online
132;2;HF;141;KIÅ;z;old;old;1;21.619;online;online
132;2;HF;142;KARAR;m;new;new;1;0.8945;online;online
132;2;HF;143;TEMÄ°Z;m;old;new;0;18.247;online;online
132;2;HF;144;GÃœNEY;z;old;old;1;0.8616;online;online
132;2;HF;145;BELGE;m;new;new;1;11.894;online;online
132;2;HF;146;DEMÄ°R;m;new;new;1;11.468;online;online
132;2;HF;147;Ä°LÃ‚Ã‡;z;old;old;1;10.652;online;online
132;2;HF;148;MUTFAK;z;old;old;1;0.8951;online;online
132;2;HF;149;BEYAZ;m;new;new;1;10.021;online;online
132;2;HF;150;SERBEST;m;new;new;1;11.257;online;online
133;1;LF;1;LEHÃ‡E;z;old;old;1;17.281;online;online
133;1;LF;2;PUNTO;z;new;old;0;17.266;online;online
133;1;LF;3;YALI;z;old;old;1;0.666;online;online
133;1;LF;4;BÄ°LÄ°MCÄ°;m;old;new;0;19.036;online;online
133;1;LF;5;SARSICI;z;old;old;1;0.76;online;online
133;1;LF;6;Ã‡ELENK;m;new;new;1;0.7839;online;online
133;1;LF;7;TAKOZ;m;new;new;1;0.7335;online;online
133;1;LF;8;Ã‡Ä°Ã‡EKÃ‡Ä°;m;new;new;1;0.6994;online;online
133;1;LF;9;SÃœNGÃœ;z;old;old;1;0.6365;online;online
133;1;LF;10;RÃ–FLE;z;old;old;1;0.6497;online;online
133;1;LF;11;TABURE;z;old;old;1;0.5674;online;online
133;1;LF;12;SÃœRESÄ°Z;z;new;old;0;0.6921;online;online
133;1;LF;13;BÃœYÃœ;m;new;new;1;0.8052;online;online
133;1;LF;14;SESTEÅ;z;old;old;1;0.713;online;online
133;1;LF;15;ELEM;m;new;new;1;0.616;online;online
133;1;LF;16;BUNALTI;z;old;old;1;0.7325;online;online
133;1;LF;17;KAYISI;m;new;new;1;0.7357;online;online
133;1;LF;18;ATLETÄ°K;m;old;new;0;0.8353;online;online
133;1;LF;19;UÃ‡UÅ;m;new;new;1;0.7746;online;online
133;1;LF;20;ÅEFFAF;m;new;new;1;0.7096;online;online
133;1;LF;21;ÅAHANE;m;new;new;1;0.7327;online;online
133;1;LF;22;TERSLÄ°K;m;old;new;0;25.158;online;online
133;1;LF;23;OYNAÅ;m;new;new;1;0.632;online;online
133;1;LF;24;BENCÄ°L;m;new;new;1;0.6376;online;online
133;1;LF;25;TIKNAZ;m;new;new;1;0.8163;online;online
133;1;LF;26;PENSE;z;old;old;1;0.6658;online;online
133;1;LF;27;DÄ°ZGÄ°N;m;old;new;0;26.905;online;online
133;1;LF;28;ÅALTER;z;old;old;1;0.6238;online;online
133;1;LF;29;NÄ°ÅANCI;z;old;old;1;0.8319;online;online
133;1;LF;30;PIHTI;m;new;new;1;0.7871;online;online
133;1;LF;31;Ã–ÄLEN;m;new;new;1;0.716;online;online
133;1;LF;32;SOYTARI;m;new;new;1;0.9016;online;online
133;1;LF;33;YATSI;m;old;new;0;0.7331;online;online
133;1;LF;34;MAYTAP;z;old;old;1;0.9326;online;online
133;1;LF;35;PÄ°RE;z;old;old;1;0.5855;online;online
133;1;LF;36;ANARÅÄ°ST;z;new;old;0;0.9492;online;online
133;1;LF;37;KÃœLOT;m;new;new;1;0.7418;online;online
133;1;LF;38;FAZLALIK;m;old;new;0;0.7529;online;online
133;1;LF;39;TERAZÄ°;m;old;new;0;0.9268;online;online
133;1;LF;40;HOÅNUT;m;new;new;1;10.669;online;online
133;1;LF;41;TIRTIK;z;old;old;1;0.8171;online;online
133;1;LF;42;ONURSUZ;z;old;old;1;0.6994;online;online
133;1;LF;43;HARAÃ‡;m;old;new;0;0.8674;online;online
133;1;LF;44;HORULTU;m;old;new;0;22.028;online;online
133;1;LF;45;TAKAT;m;old;new;0;17.043;online;online
133;1;LF;46;Ä°HMAL;m;new;new;1;0.7157;online;online
133;1;LF;47;ÃœTOPYA;z;old;old;1;0.7657;online;online
133;1;LF;48;KOÃ‡;m;new;new;1;0.6996;online;online
133;1;LF;49;ÃœÅENGEÃ‡;z;old;old;1;0.8081;online;online
133;1;LF;50;Ä°ÅLEMCÄ°;m;new;new;1;0.7096;online;online
133;1;LF;51;MIZRAK;m;new;new;1;10.908;online;online
133;1;LF;52;MUSON;m;new;new;1;0.8993;online;online
133;1;LF;53;KANCA;m;new;new;1;0.8323;online;online
133;1;LF;54;Ã‡EHRE;z;new;old;0;15.274;online;online
133;1;LF;55;PARKE;m;new;new;1;0.7323;online;online
133;1;LF;56;LÄ°RÄ°K;m;new;new;1;0.6185;online;online
133;1;LF;57;PASLI;z;old;old;1;0.9659;online;online
133;1;LF;58;Ã‡Ã–MLEK;m;new;new;1;14.562;online;online
133;1;LF;59;PATÄ°K;m;new;new;1;10.205;online;online
133;1;LF;60;YONCA;m;old;new;0;22.832;online;online
133;1;LF;61;PATEN;z;old;old;1;0.7009;online;online
133;1;LF;62;KELEBEK;m;new;new;1;0.717;online;online
133;1;LF;63;KARGO;m;old;new;0;0.7911;online;online
133;1;LF;64;OLAYLI;m;new;new;1;0.8177;online;online
133;1;LF;65;AJAN;m;new;new;1;0.6851;online;online
133;1;LF;66;ÅEBEK;m;new;new;1;0.7576;online;online
133;1;LF;67;SAZLIK;m;new;new;1;13.818;online;online
133;1;LF;68;AVARE;m;new;new;1;0.7652;online;online
133;1;LF;69;SEMER;m;new;new;1;0.716;online;online
133;1;LF;70;KAHPE;z;old;old;1;0.7918;online;online
133;1;LF;71;SARP;m;new;new;1;14.066;online;online
133;1;LF;72;Ã–TÃœCÃœ;z;old;old;1;12.178;online;online
133;1;LF;73;ÃœLSER;z;old;old;1;0.8326;online;online
133;1;LF;74;BARINAK;m;new;new;1;4.106;online;online
133;1;LF;75;KAFÄ°YE;m;old;new;0;12.829;online;online
133;1;LF;76;SÃ–RF;z;old;old;1;0.7238;online;online
133;1;LF;77;KAYGAN;z;old;old;1;0.6679;online;online
133;1;LF;78;ENERJÄ°K;m;new;new;1;0.9195;online;online
133;1;LF;79;CILK;z;old;old;1;0.6873;online;online
133;1;LF;80;RADYUM;m;new;new;1;14.582;online;online
133;1;LF;81;MÃœÅFÄ°K;z;old;old;1;0.9895;online;online
133;1;LF;82;KAPÃœÅON;z;old;old;1;0.6992;online;online
133;1;LF;83;PUSU;z;old;old;1;10.431;online;online
133;1;LF;84;PEÅÄ°NATSIZ;m;new;new;1;0.7327;online;online
133;1;LF;85;MÃœFTÃœLÃœK;z;old;old;1;1.015;online;online
133;1;LF;86;GÄ°RÄ°FT;m;new;new;1;0.8506;online;online
133;1;LF;87;PAPATYA;m;new;new;1;0.7528;online;online
133;1;LF;88;SADÄ°ST;m;new;new;1;0.6983;online;online
133;1;LF;89;HAYTA;z;old;old;1;0.8386;online;online
133;1;LF;90;HAÅARI;m;old;new;0;13.963;online;online
133;1;LF;91;MAYIN;z;old;old;1;11.209;online;online
133;1;LF;92;NOKSAN;m;new;new;1;0.7496;online;online
133;1;LF;93;MISRA;m;old;new;0;31.993;online;online
133;1;LF;94;EBLEH;m;new;new;1;0.8207;online;online
133;1;LF;95;KÄ°MYON;z;old;old;1;0.7341;online;online
133;1;LF;96;ANTEN;m;new;new;1;11.362;online;online
133;1;LF;97;GADDAR;z;old;old;1;0.84;online;online
133;1;LF;98;YOGA;m;new;new;1;0.9327;online;online
133;1;LF;99;SIÄLIK;z;old;old;1;14.087;online;online
133;1;LF;100;NEZLE;m;old;new;0;0.6999;online;online
133;1;LF;101;SÄ°CÄ°L;m;old;new;0;10.177;online;online
133;1;LF;102;POMAT;m;new;new;1;0.6366;online;online
133;1;LF;103;HAYDUT;z;old;old;1;0.7724;online;online
133;1;LF;104;YANSIZ;m;old;new;0;0.933;online;online
133;1;LF;105;Ã–NCÃœLÃœK;z;old;old;1;0.8825;online;online
133;1;LF;106;SULAK;m;new;new;1;0.703;online;online
133;1;LF;107;SONDAJ;m;old;new;0;19.719;online;online
133;1;LF;108;BRÃœT;m;old;new;0;0.901;online;online
133;1;LF;109;AZÄ°M;m;new;new;1;0.8537;online;online
133;1;LF;110;BAÄNAZ;m;new;new;1;1.082;online;online
133;1;LF;111;MAÄARA;m;old;new;0;0.7247;online;online
133;1;LF;112;ÅAMATA;m;old;new;0;23.827;online;online
133;1;LF;113;PÄ°DE;m;old;new;0;12.515;online;online
133;1;LF;114;ALIÅKIN;m;new;new;1;0.8469;online;online
133;1;LF;115;SOLO;z;old;old;1;0.8151;online;online
133;1;LF;116;TEKE;m;new;new;1;10.631;online;online
133;1;LF;117;MUAF;m;new;new;1;0.8945;online;online
133;1;LF;118;ESÄ°NTÄ°;m;old;new;0;1.627;online;online
133;1;LF;119;YAÄCILIK;m;new;new;1;15.696;online;online
133;1;LF;120;ZILGIT;m;new;new;1;0.809;online;online
133;1;LF;121;CENÄ°N;m;new;new;1;0.733;online;online
133;1;LF;122;MIZRAP;z;old;old;1;0.7846;online;online
133;1;LF;123;KUYUMCU;m;new;new;1;0.687;online;online
133;1;LF;124;SANDIK;m;old;new;0;17.324;online;online
133;1;LF;125;FÄ°NCAN;m;old;new;0;10.352;online;online
133;1;LF;126;DUYGULU;m;old;new;0;14.827;online;online
133;1;LF;127;YAMA;m;old;new;0;0.9995;online;online
133;1;LF;128;KÃœLHAN;m;old;new;0;0.9564;online;online
133;1;LF;129;GEÃ‡ERLÄ°K;m;new;new;1;0.7712;online;online
133;1;LF;130;Ä°ÄDE;m;new;new;1;0.8503;online;online
133;1;LF;131;CANSIZ;m;old;new;0;15.337;online;online
133;1;LF;132;KUZGUN;z;new;old;0;0.652;online;online
133;1;LF;133;ISLIK;m;new;new;1;0.9264;online;online
133;1;LF;134;SÃœLÃœN;m;new;new;1;0.6975;online;online
133;1;LF;135;GRAVÃœR;z;old;old;1;0.9692;online;online
133;1;LF;136;ALINTI;m;new;new;1;11.661;online;online
133;1;LF;137;BERBER;m;new;new;1;32.356;online;online
133;1;LF;138;BOZA;m;new;new;1;0.6658;online;online
133;1;LF;139;KASNAK;m;old;new;0;51.323;online;online
133;1;LF;140;KAMBUR;m;old;new;0;0.7517;online;online
133;1;LF;141;FÃœZE;m;old;new;0;0.8502;online;online
133;1;LF;142;URGAN;z;old;old;1;0.7338;online;online
133;1;LF;143;ÃœMÄ°TLÄ°;m;new;new;1;16.164;online;online
133;1;LF;144;NAKAVT;m;new;new;1;0.8664;online;online
133;1;LF;145;TABU;z;old;old;1;0.6092;online;online
133;1;LF;146;KEPENK;m;new;new;1;16.491;online;online
133;1;LF;147;TORTUL;m;new;new;1;0.8653;online;online
133;1;LF;148;FOBÄ°;m;old;new;0;15.929;online;online
133;1;LF;149;SEVAP;m;new;new;1;0.8163;online;online
133;1;LF;150;FÃ‚NÄ°;m;new;new;1;0.6827;online;online
133;2;HF;1;PATRON;z;old;old;1;16.189;online;online
133;2;HF;2;SÄ°NEMA;m;old;new;0;13.246;online;online
133;2;HF;3;SES;z;old;old;1;0.9861;online;online
133;2;HF;4;TEHLÄ°KE;z;old;old;1;0.6529;online;online
133;2;HF;5;ALKOL;m;new;new;1;0.683;online;online
133;2;HF;6;Ã–ÄRENCÄ°;m;new;new;1;0.7995;online;online
133;2;HF;7;AYAKKABI;z;old;old;1;0.665;online;online
133;2;HF;8;KARAR;m;old;new;0;0.891;online;online
133;2;HF;9;FUAR;m;new;new;1;0.6501;online;online
133;2;HF;10;BAÅARI;m;old;new;0;0.689;online;online
133;2;HF;11;DERÄ°;z;old;old;1;0.6994;online;online
133;2;HF;12;ALT;m;new;new;1;0.5869;online;online
133;2;HF;13;STANDART;m;old;new;0;0.8325;online;online
133;2;HF;14;EKRAN;z;old;old;1;0.8649;online;online
133;2;HF;15;SAÄLAM;m;old;new;0;0.5667;online;online
133;2;HF;16;CÄ°NAYET;m;old;new;0;0.8842;online;online
133;2;HF;17;HABER;m;new;new;1;0.6906;online;online
133;2;HF;18;OTOBÃœS;z;old;old;1;0.6992;online;online
133;2;HF;19;DEMÄ°R;z;old;old;1;0.6659;online;online
133;2;HF;20;KAPI;m;new;new;1;0.6832;online;online
133;2;HF;21;TRAFÄ°K;m;new;new;1;0.616;online;online
133;2;HF;22;EÅYA;m;new;new;1;0.736;online;online
133;2;HF;23;YALAN;m;new;new;1;0.6153;online;online
133;2;HF;24;KAPAK;m;new;new;1;0.9333;online;online
133;2;HF;25;BELGE;m;old;new;0;14.353;online;online
133;2;HF;26;PAY;m;old;new;0;0.5891;online;online
133;2;HF;27;PEYNÄ°R;z;old;old;1;0.6677;online;online
133;2;HF;28;TAHTA;m;new;new;1;13.828;online;online
133;2;HF;29;Ã‡ARE;m;old;new;0;0.6987;online;online
133;2;HF;30;KIRMIZI;z;old;old;1;0.5742;online;online
133;2;HF;31;MAAÅ;m;new;new;1;0.7168;online;online
133;2;HF;32;TOZ;z;old;old;1;0.8326;online;online
133;2;HF;33;UYKU;m;new;new;1;0.6663;online;online
133;2;HF;34;MEYVE;z;old;old;1;0.5747;online;online
133;2;HF;35;Ä°LÃ‚Ã‡;m;old;new;0;0.7324;online;online
133;2;HF;36;BIÃ‡AK;z;old;old;1;0.8669;online;online
133;2;HF;37;HASTAHANE;z;old;old;1;0.8358;online;online
133;2;HF;38;ENGEL;z;old;old;1;0.783;online;online
133;2;HF;39;KORKU;m;new;new;1;0.5839;online;online
133;2;HF;40;ASKER;m;new;new;1;0.7405;online;online
133;2;HF;41;SOS;m;new;new;1;0.7327;online;online
133;2;HF;42;DUDAK;m;new;new;1;0.6096;online;online
133;2;HF;43;KADIN;m;old;new;0;0.6497;online;online
133;2;HF;44;DEVLET;z;new;old;0;0.6389;online;online
133;2;HF;45;BÃ–LÃœM;z;old;old;1;18.689;online;online
133;2;HF;46;CAMÄ°;m;new;new;1;0.5613;online;online
133;2;HF;47;ELEKTRÄ°K;m;new;new;1;0.6318;online;online
133;2;HF;48;PARMAK;m;old;new;0;10.173;online;online
133;2;HF;49;ZARAR;m;old;new;0;0.6161;online;online
133;2;HF;50;KUTU;m;old;new;0;14.771;online;online
133;2;HF;51;KOMÅU;m;new;new;1;0.9641;online;online
133;2;HF;52;TATÄ°L;m;new;new;1;10.151;online;online
133;2;HF;53;UÃ‡AK;z;old;old;1;0.6033;online;online
133;2;HF;54;Ä°LGÄ°;m;old;new;0;0.7846;online;online
133;2;HF;55;MEMUR;z;old;old;1;0.8107;online;online
133;2;HF;56;AÄ°LE;m;new;new;1;0.7597;online;online
133;2;HF;57;GEMÄ°;m;new;new;1;0.5656;online;online
133;2;HF;58;HUKUK;m;new;new;1;17.819;online;online
133;2;HF;59;POLÄ°S;m;new;new;1;0.6867;online;online
133;2;HF;60;Ä°NSANLIK;m;old;new;0;0.6993;online;online
133;2;HF;61;Ã–NEM;z;old;old;1;0.748;online;online
133;2;HF;62;SÃœT;z;old;old;1;0.8182;online;online
133;2;HF;63;RAKÄ°P;m;new;new;1;0.6995;online;online
133;2;HF;64;AKIL;m;new;new;1;26.065;online;online
133;2;HF;65;KULAK;m;new;new;1;1.121;online;online
133;2;HF;66;ALTIN;m;old;new;0;0.7994;online;online
133;2;HF;67;BACAK;z;old;old;1;0.6993;online;online
133;2;HF;68;MEDYA;z;old;old;1;0.8496;online;online
133;2;HF;69;OMUZ;z;old;old;1;0.7605;online;online
133;2;HF;70;Ã–LÃœ;m;new;new;1;0.7076;online;online
133;2;HF;71;YARIÅ;z;old;old;1;28.164;online;online
133;2;HF;72;TURÄ°ZM;m;old;new;0;0.8137;online;online
133;2;HF;73;Ä°MZA;z;new;old;0;0.9062;online;online
133;2;HF;74;MÃœZÄ°K;m;old;new;0;0.6661;online;online
133;2;HF;75;SOÄUK;m;old;new;0;10.719;online;online
133;2;HF;76;ANNE;m;new;new;1;0.8662;online;online
133;2;HF;77;Ã–LÃœM;z;new;old;0;0.6827;online;online
133;2;HF;78;ÃœCRET;z;new;old;0;17.656;online;online
133;2;HF;79;SU;z;old;old;1;0.5995;online;online
133;2;HF;80;Ã–RNEK;m;new;new;1;0.9248;online;online
133;2;HF;81;MÃœHENDÄ°S;z;old;old;1;0.6754;online;online
133;2;HF;82;GÃ–LGE;z;old;old;1;10.167;online;online
133;2;HF;83;UZUN;m;old;new;0;0.8993;online;online
133;2;HF;84;ZAMAN;z;old;old;1;0.7155;online;online
133;2;HF;85;VARLIK;m;new;new;1;0.7664;online;online
133;2;HF;86;FOTOÄRAF;m;new;new;1;11.826;online;online
133;2;HF;87;GÃœNEY;m;new;new;1;0.7405;online;online
133;2;HF;88;SEVGÄ°LÄ°;z;old;old;1;0.6325;online;online
133;2;HF;89;YARIM;m;new;new;1;0.7325;online;online
133;2;HF;90;YORGUN;z;old;old;1;0.7335;online;online
133;2;HF;91;CEVAP;m;new;new;1;0.7432;online;online
133;2;HF;92;Ä°DEAL;m;new;new;1;0.6003;online;online
133;2;HF;93;RÃœZGÃ‚R;m;new;new;1;38.334;online;online
133;2;HF;94;MUTFAK;m;new;new;1;0.793;online;online
133;2;HF;95;BAYRAM;m;new;new;1;0.7001;online;online
133;2;HF;96;DÃœKKÃ‚N;m;new;new;1;0.6484;online;online
133;2;HF;97;TEMÄ°Z;z;new;old;0;12.409;online;online
133;2;HF;98;BABA;z;old;old;1;0.7169;online;online
133;2;HF;99;SANATÃ‡I;z;new;old;0;0.7901;online;online
133;2;HF;100;AHÅAP;m;new;new;1;0.6351;online;online
